"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides58738",225.5965952215,-2.76781721584554,0.493253638815331,-5.6113467758558,2.00758001545397e-08,8.82468297247621e-06,"Downregulated"
"Pastreoides45910",116.581923240406,-9.36493336466152,1.67269387741147,-5.59871324402403,2.15948655912203e-08,9.11534703683243e-06,"Downregulated"
"Pastreoides03160",223.23463102862,-4.4005031852328,0.786080130996748,-5.59803385394434,2.16796424018557e-08,9.11534703683243e-06,"Downregulated"
"Pastreoides03975",1446.20724614385,-2.41616594166429,0.43604236242415,-5.54112661951415,3.00531804683498e-08,1.23672034774118e-05,"Downregulated"
"Pastreoides41317",354.159143782858,-2.9069464611103,0.525941534407002,-5.52712853223862,3.25514486374768e-08,1.31161993353633e-05,"Downregulated"
"Pastreoides21177",56.6677863446929,7.71657768955877,1.40249846909523,5.50202218369395,3.75459698078367e-08,1.45235320410674e-05,"Upregulated"
"Pastreoides20657",839.215906789258,-2.3044708132655,0.418578555091507,-5.50546793483414,3.68188974114827e-08,1.45235320410674e-05,"Downregulated"
"Pastreoides34489",1186.7194102122,-3.03035866052773,0.552799937588724,-5.48183611189601,4.20934088310442e-08,1.56563196192543e-05,"Downregulated"
"Pastreoides03958",51.2694437777931,-5.48751684732145,1.00073371814262,-5.48349350864922,4.1700758587557e-08,1.56563196192543e-05,"Downregulated"
"Pastreoides08194",118.726346343376,-4.25227856031445,0.777689175516121,-5.46783817261233,4.55557500027804e-08,1.63165511259958e-05,"Downregulated"
"Pastreoides09907",99.4588797900272,-5.63143323196574,1.02955055947137,-5.46979765117822,4.50549670234029e-08,1.63165511259958e-05,"Downregulated"
"Pastreoides28183",101.436038297484,-4.10337539425682,0.760621061458096,-5.39476961943536,6.86115282164769e-08,2.32854573019172e-05,"Downregulated"
"Pastreoides13141",171.642020052966,-4.53413842327991,0.840026443619873,-5.39761391765387,6.75329947169752e-08,2.32854573019172e-05,"Downregulated"
"Pastreoides17032",486.691316327765,-2.60899106493003,0.483618016527018,-5.3947350507449,6.86247384421321e-08,2.32854573019172e-05,"Downregulated"
"Pastreoides28284",170.21076860101,-3.63837256271859,0.677150582372434,-5.37306273882444,7.74103793951069e-08,2.58136922048407e-05,"Downregulated"
"Pastreoides30226",321.273919480965,-2.90519026508283,0.544479880697647,-5.33571646643836,9.51680161719326e-08,3.11973661149381e-05,"Downregulated"
"Pastreoides16116",793.903875235003,-2.48764947030948,0.470346560904385,-5.28897131835345,1.23006175625042e-07,3.96510407127324e-05,"Downregulated"
"Pastreoides56062",600.829991680485,-3.28470250201255,0.624046945244036,-5.26355032589423,1.41299805796955e-07,4.48013039986705e-05,"Downregulated"
"Pastreoides43507",65.0740293456671,-4.79458761163855,0.91249705460734,-5.25435954826367,1.48540449114415e-07,4.63374326826113e-05,"Downregulated"
"Pastreoides34343",280.435376326843,-2.97774990386376,0.567621356840584,-5.24601456230981,1.55424622741907e-07,4.77153591817654e-05,"Downregulated"
"Pastreoides11724",310.470640831555,-3.13145609973307,0.598063450198832,-5.23599310188908,1.64100081537725e-07,4.95915574534552e-05,"Downregulated"
"Pastreoides31434",141.244286690974,-2.96717872177049,0.568001463565101,-5.22389273990032,1.75200289675257e-07,5.21315200401407e-05,"Downregulated"
"Pastreoides31698",325.229654436182,-6.35667504541085,1.21827020192172,-5.21778751165688,1.81073020060504e-07,5.30626254695486e-05,"Downregulated"
"Pastreoides04004",218.705888678964,-2.79049837846195,0.536600336874137,-5.20032915878784,1.98935901832582e-07,5.6582636431529e-05,"Downregulated"
"Pastreoides12206",1001.19294862088,-3.05023724642636,0.586387532146551,-5.20174300988384,1.97428103611755e-07,5.6582636431529e-05,"Downregulated"
"Pastreoides11147",47.0999926405817,22.6144852440807,4.39375886381478,5.14695638632434,2.64746849112968e-07,7.42096928796218e-05,"Upregulated"
"Pastreoides11939",2437.91221964554,-2.60861373298282,0.507176633773585,-5.14340282905731,2.69806235249919e-07,7.45474627995526e-05,"Downregulated"
"Pastreoides06967",117.858513710833,4.88193813667255,0.950570777228136,5.13579656941305,2.80951441617713e-07,7.54705810045581e-05,"Upregulated"
"Pastreoides49533",292.075717588972,-3.13072023110976,0.609297657583751,-5.13824432466233,2.77317174811493e-07,7.54705810045581e-05,"Downregulated"
"Pastreoides38616",228.106419440769,-2.68741066427552,0.525523105549632,-5.11378212660093,3.15771551443245e-07,8.36621585816958e-05,"Downregulated"
"Pastreoides15502",738.183671131848,-2.62876147818492,0.514533745565916,-5.10901665991537,3.23839801188192e-07,8.46403458754164e-05,"Downregulated"
"Pastreoides47219",476.061857719127,-3.82436117850712,0.750047509731585,-5.09882524625103,3.41767888953904e-07,8.72413471758312e-05,"Downregulated"
"Pastreoides04385",1645.15574250792,2.15081187890406,0.42187280414436,5.09824728632679,3.42812801063191e-07,8.72413471758312e-05,"Upregulated"
"Pastreoides13438",316.07887456052,3.39366316880788,0.667928020348651,5.08088157019738,3.75687291630873e-07,8.97057766349718e-05,"Upregulated"
"Pastreoides54528",199.779492067323,-2.98190019070814,0.586693397902839,-5.08255283145689,3.72395684858205e-07,8.97057766349718e-05,"Downregulated"
"Pastreoides00665",161.942032985616,-2.94138951929082,0.578594015543517,-5.08368465672385,3.70182341823678e-07,8.97057766349718e-05,"Downregulated"
"Pastreoides15220",322.214792135989,-2.57759616072573,0.506439649720505,-5.08964130701114,3.58741447887311e-07,8.97057766349718e-05,"Downregulated"
"Pastreoides40513",352.830095532178,3.31409277993146,0.6513663131027,5.08790938872047,3.62032260993601e-07,8.97057766349718e-05,"Upregulated"
"Pastreoides11003",211.034605215097,-3.563352750793,0.703275147653015,-5.0667974869931,4.04564285905746e-07,9.54229006549151e-05,"Downregulated"
"Pastreoides15163",115.346158306481,-3.58243177055417,0.707822073447581,-5.06120380381084,4.16617580388977e-07,9.70819352084725e-05,"Downregulated"
"Pastreoides23624",718.223882936535,-2.67424754997706,0.528970387557709,-5.05557137578955,4.29104102298498e-07,9.78718435219104e-05,"Downregulated"
"Pastreoides61189",23.7010094584524,-8.38100026330424,1.65792424612624,-5.05511653073808,4.30128054359257e-07,9.78718435219104e-05,"Downregulated"
"Pastreoides21200",777.853959763901,-2.26932419215717,0.449128444332903,-5.0527287255828,4.3554229516713e-07,9.79514364049704e-05,"Downregulated"
"Pastreoides21745",90.8384329708031,-3.70509594919157,0.736913219035829,-5.02785925599122,4.95985683459075e-07,0.000110262748319333,"Downregulated"
"Pastreoides43228",156.293284312699,-4.53162815155012,0.902695863198908,-5.02010514980236,5.16432023168983e-07,0.000113503542728538,"Downregulated"
"Pastreoides47727",65.6762696113848,-7.01764966201675,1.39934060354919,-5.01496893909723,5.30420338660432e-07,0.000115113660462864,"Downregulated"
"Pastreoides33923",89.5781674393991,-3.3407960314199,0.66641611976457,-5.01307806389817,5.35661519138501e-07,0.000115113660462864,"Downregulated"
"Pastreoides03517",199.743208202848,-3.69887134634377,0.740456172951375,-4.99539538120195,5.87153475299556e-07,0.000124792696327129,"Downregulated"
"Pastreoides22666",1161.17017671364,-2.63931250827373,0.530014610911149,-4.97969764217723,6.3683687761299e-07,0.000131744726924336,"Downregulated"
"Pastreoides62611",206.853850605173,-2.99085643155489,0.600736610937655,-4.97864850768231,6.40298036858879e-07,0.000131744726924336,"Downregulated"
"Pastreoides03200",515.258619462969,-4.08720564230489,0.820590097363732,-4.98081277782372,6.33177747248587e-07,0.000131744726924336,"Downregulated"
"Pastreoides18719",348.65615514397,-3.06899580810276,0.617724845734227,-4.9682246542228,6.75686565893657e-07,0.000137562672325781,"Downregulated"
"Pastreoides18043",41.6137891172617,-6.79931425758661,1.37390357380982,-4.94890208250362,7.46332793087781e-07,0.000147294107664396,"Downregulated"
"Pastreoides32326",62.4765844955668,3.89583355420825,0.786889708109326,4.95092706647395,7.38607823715658e-07,0.000147294107664396,"Upregulated"
"Pastreoides40159",167.103189812342,-5.95580958117199,1.20298538340371,-4.95085781035904,7.38870747102455e-07,0.000147294107664396,"Downregulated"
"Pastreoides31621",45.2099991379657,-4.3822335143846,0.886913871163365,-4.94099106673845,7.77264699983074e-07,0.000150330765623726,"Downregulated"
"Pastreoides02363",44.4015951355249,5.33935525685654,1.08045913374775,4.9417466057565,7.74258030683457e-07,0.000150330765623726,"Upregulated"
"Pastreoides51727",155.249979989653,-6.1026967418549,1.23701296097642,-4.93341374292298,8.08047355937718e-07,0.000154737068427638,"Downregulated"
"Pastreoides46982",392.697653685286,7.42556833940979,1.5087452071894,4.92168479079557,8.58023315630106e-07,0.000162696362231391,"Upregulated"
"Pastreoides43229",80.1110327875305,-6.65007848829438,1.35175700214413,-4.91958131361345,8.67295328035329e-07,0.000162857853781857,"Downregulated"
"Pastreoides29131",842.632985576415,-3.90019562842392,0.793224906013473,-4.91688498287984,8.79321790662357e-07,0.000163528488011545,"Downregulated"
"Pastreoides43685",381.944663889908,-3.85149738830737,0.783661200275825,-4.91474809133304,8.88966887865491e-07,0.000163747700744823,"Downregulated"
"Pastreoides29719",1355.47272167888,-2.67074235164988,0.544188539325077,-4.90775192539379,9.2126278863053e-07,0.000168095694291539,"Downregulated"
"Pastreoides05350",420.437262999114,-2.62164577892934,0.534736430462666,-4.90268780950837,9.45341604442463e-07,0.000170877121229175,"Downregulated"
"Pastreoides31292",577.117052559436,-2.96605867013972,0.605828760151606,-4.89586969987604,9.78719032187776e-07,0.000175272266680961,"Downregulated"
"Pastreoides21510",120.429439470315,-3.17385815157899,0.649856535132076,-4.88393665370148,1.03988495022169e-06,0.000182840134747616,"Downregulated"
"Pastreoides03260",435.113293056529,2.45320989722864,0.502166593457199,4.88525108836762,1.03297129225937e-06,0.000182840134747616,"Upregulated"
"Pastreoides51220",7029.78599653901,2.085464286646,0.427406004854103,4.8793518644126,1.0643503046845e-06,0.000185455849035162,"Upregulated"
"Pastreoides12154",918.632118765228,-2.6148865658433,0.536236010564445,-4.8763725567234,1.08054443284317e-06,0.000186596516746606,"Downregulated"
"Pastreoides02587",205.728828451522,-3.21707271128854,0.662100428118145,-4.85888933863442,1.18046086366175e-06,0.00020204684569984,"Downregulated"
"Pastreoides06148",115.944566323204,3.56840218560255,0.736488300488617,4.84515800622375,1.26510955877805e-06,0.000214635824353738,"Upregulated"
"Pastreoides19949",150.739323541481,-3.00351385458773,0.62122071637744,-4.83485784585918,1.33240815912128e-06,0.000224087880048389,"Downregulated"
"Pastreoides04516",16.6559464615355,25.2605650966723,5.23071441090466,4.82927629235707,1.37030164718485e-06,0.000228474173777605,"Upregulated"
"Pastreoides34875",1350.92793908809,-2.8301921315806,0.586958776809353,-4.82179029158612,1.42275478608399e-06,0.000235192310407268,"Downregulated"
"Pastreoides11250",324.669860630082,2.94937129907898,0.612099568257018,4.81845021959001,1.4467761179561e-06,0.000237136414384652,"Upregulated"
"Pastreoides04915",676.263291159928,2.46352108789097,0.51165761329753,4.8147843867974,1.47358909667862e-06,0.000239501569066061,"Upregulated"
"Pastreoides07763",3415.90097892399,2.22583084717332,0.463316240634742,4.80412869646861,1.55426838105485e-06,0.000250509206316516,"Upregulated"
"Pastreoides08812",85.514261100041,4.72774472193642,0.985360142470336,4.79798656162789,1.6026852876617e-06,0.000252600030889752,"Upregulated"
"Pastreoides62512",32.7812059388613,-7.58023877481527,1.57914325311667,-4.80022237365392,1.58489546677974e-06,0.000252600030889752,"Downregulated"
"Pastreoides06840",39.6111283658234,5.63208461735213,1.17395750819179,4.79751999374069,1.60642178788271e-06,0.000252600030889752,"Upregulated"
"Pastreoides39385",232.789314796455,-2.31563411506449,0.48403350261541,-4.78403685396211,1.71809161252961e-06,0.000267980724822057,"Downregulated"
"Pastreoides04928",768.93816083546,4.08677255598454,0.855417223359533,4.77751960608684,1.77470751025175e-06,0.000274596943646233,"Upregulated"
"Pastreoides02220",1799.62599419181,-2.41381315795663,0.506178162120393,-4.76870267939871,1.85416070719453e-06,0.000284613668554361,"Downregulated"
"Pastreoides21432",184.036244343854,-3.01532882936339,0.633216048947522,-4.76192736171992,1.91752708227599e-06,0.000289741338267969,"Downregulated"
"Pastreoides59424",57.488160216775,-4.62702729475995,0.971616121557988,-4.76219691305708,1.91496683216227e-06,0.000289741338267969,"Downregulated"
"Pastreoides23091",1271.13058734,-2.45217541548634,0.515367046355065,-4.75811449883992,1.9540965257927e-06,0.000292978146553152,"Downregulated"
"Pastreoides63511",23.9625539552737,10.1200270436227,2.12842613790928,4.75469966440247,1.98741641724197e-06,0.000295681699429823,"Upregulated"
"Pastreoides29150",63.3371204640361,-4.31919829247615,0.90871478036634,-4.75308467056617,2.00336400089665e-06,0.000295779107949176,"Downregulated"
"Pastreoides53068",111.228157193958,-3.69058007082151,0.776767617514677,-4.75120227414961,2.02210726154461e-06,0.000296284670799502,"Downregulated"
"Pastreoides37326",143.789297190564,-4.28842976142797,0.904121825091719,-4.743199027402,2.10369401989092e-06,0.000305921398787296,"Downregulated"
"Pastreoides37814",1750.58384022725,-2.76857130030927,0.584301730557671,-4.73825620483253,2.155651642632e-06,0.000308833025334411,"Downregulated"
"Pastreoides38872",766.923030437017,-3.15017060077687,0.664693638889788,-4.739282003719,2.14476838572532e-06,0.000308833025334411,"Downregulated"
"Pastreoides39774",635.357004942425,-2.3118984586286,0.488637328500997,-4.73131773563199,2.23067050014642e-06,0.000314997454753665,"Downregulated"
"Pastreoides08211",124.061012444793,-2.97294173544102,0.628360884267025,-4.7312648032013,2.23125232931348e-06,0.000314997454753665,"Downregulated"
"Pastreoides00057",1651.14695732276,-2.57998899221781,0.546173383479909,-4.72375452604369,2.31529863752035e-06,0.000324494137306385,"Downregulated"
"Pastreoides22914",831.88289983625,-4.71287555920584,1.00107828495666,-4.70779921013855,2.50405569870227e-06,0.000348424037903601,"Downregulated"
"Pastreoides21282",158.72066161623,-2.6969657101272,0.573296457382402,-4.70431253393959,2.54722794688071e-06,0.00034940379943702,"Downregulated"
"Pastreoides32645",41.4140864624005,9.35298510955777,1.98763317513177,4.70558915325898,2.53133850513532e-06,0.00034940379943702,"Upregulated"
"Pastreoides14012",788.080417531045,-2.67468347537334,0.569485334540555,-4.69666787386404,2.64439909788174e-06,0.000360178330648809,"Downregulated"
"Pastreoides42254",189.394475094,-3.316156370131,0.70633690344088,-4.6948649489734,2.66782919145839e-06,0.000360828562181795,"Downregulated"
"Pastreoides28512",143.137928368278,-2.86798194864014,0.611280711932344,-4.69175927304175,2.70865725811566e-06,0.00036380652798066,"Downregulated"
"Pastreoides06277",921.396162799869,-2.15466372659976,0.461265446910147,-4.67120123788391,2.99443394132386e-06,0.000399416185235482,"Downregulated"
"Pastreoides01161",591.772879647645,-2.38998698575891,0.512019299063619,-4.66776738714677,3.04490347443003e-06,0.000403366288348981,"Downregulated"
"Pastreoides52220",85.0132600504923,4.23029821150869,0.90768535389485,4.66053373380611,3.1539046252631e-06,0.000412159928089281,"Upregulated"
"Pastreoides40753",353.305273597751,-2.62085407386517,0.562274856911078,-4.6611617817363,3.14429437906233e-06,0.000412159928089281,"Downregulated"
"Pastreoides27657",94.7912384545021,-3.05224588200788,0.655315613858261,-4.65767306235443,3.19803553330472e-06,0.000415122182883535,"Downregulated"
"Pastreoides08291",228.65055848951,2.20935023835226,0.474639964943266,4.65479184547037,3.24308173917934e-06,0.000418162959449784,"Upregulated"
"Pastreoides13320",362.28306706855,-2.15444616509463,0.464187854682164,-4.64132385921603,3.46184048473525e-06,0.000443413621293142,"Downregulated"
"Pastreoides31279",180.659693151545,2.91582751689525,0.628926759776123,4.63619566439372,3.54880057972153e-06,0.000447464568611151,"Upregulated"
"Pastreoides07538",191.093294690262,3.5847491070923,0.77299455573508,4.63748299453853,3.52677616593308e-06,0.000447464568611151,"Upregulated"
"Pastreoides51228",453.075129866894,-2.34360011766718,0.505589960722921,-4.6353770836671,3.56287387240149e-06,0.000447464568611151,"Downregulated"
"Pastreoides00194",1811.2566840172,2.28106536441907,0.492379585610342,4.6327374876672,3.60862001900667e-06,0.0004502859341136,"Upregulated"
"Pastreoides29100",40.5279032282251,3.90870334580241,0.84658349602975,4.61703229998361,3.89266700965302e-06,0.00048237750708355,"Upregulated"
"Pastreoides40160",81.563720595682,-4.80245689635221,1.04073415709767,-4.61448955393659,3.94062593036559e-06,0.00048237750708355,"Downregulated"
"Pastreoides01444",125.567801414309,-3.00786137452479,0.651779807520589,-4.61484283467891,3.93392896137683e-06,0.00048237750708355,"Downregulated"
"Pastreoides39779",558.265922028261,-2.12007083103262,0.459800096065471,-4.61085338862293,4.01019297551187e-06,0.000487805926662736,"Downregulated"
"Pastreoides04107",36.0932725700054,6.03203907722331,1.31079393992295,4.60182099833164,4.18813073102335e-06,0.000506266477929516,"Upregulated"
"Pastreoides25716",3535.12600700928,1.98460682939264,0.431684463825387,4.5973552344367,4.27887731396076e-06,0.000510724646234037,"Upregulated"
"Pastreoides12663",144.15781927136,2.35254092772803,0.51164913460027,4.59795740603758,4.26653189738046e-06,0.000510724646234037,"Upregulated"
"Pastreoides19221",134.279292804488,-3.43975076469705,0.748402548724575,-4.59612379802696,4.30423025366569e-06,0.000510724646234037,"Downregulated"
"Pastreoides09627",63.4596129443276,-4.69478271542967,1.02340460271825,-4.58741606492673,4.48765758950402e-06,0.000529089842990793,"Downregulated"
"Pastreoides32312",79.0055468756459,3.13899573515223,0.684442713700448,4.58620666466185,4.51371822002383e-06,0.000529089842990793,"Upregulated"
"Pastreoides04456",1534.46736164261,-2.03256599996713,0.443921938342147,-4.57865634565814,4.67972311445742e-06,0.000545244125040487,"Downregulated"
"Pastreoides10497",1329.92138897087,-3.26478740859506,0.713822268606197,-4.57366987859576,4.79254756843553e-06,0.00055504588335995,"Downregulated"
"Pastreoides57391",3982.45585642863,2.25265599970206,0.492910983874802,4.57010712561891,4.87474968473711e-06,0.00056120555745536,"Upregulated"
"Pastreoides20601",3595.08714361506,-2.39519146168562,0.524350309173012,-4.56792228360318,4.92582590311084e-06,0.000563730170367259,"Downregulated"
"Pastreoides21435",122.410085316611,3.21325512089734,0.705434655843378,4.55500037357217,5.23854852328201e-06,0.000595992746992926,"Upregulated"
"Pastreoides25945",896.053569884323,-2.40653127114711,0.528539798699066,-4.55316946248984,5.28436716094999e-06,0.000597689738362186,"Downregulated"
"Pastreoides55837",304.524710306752,-2.92826566699146,0.643919713622578,-4.54756331424853,5.42705963339717e-06,0.000610260234706596,"Downregulated"
"Pastreoides10966",211.061981497954,-2.85337902617476,0.62791753137364,-4.54419391656842,5.51458742077442e-06,0.000616518123151433,"Downregulated"
"Pastreoides34096",365.53469977886,-5.00481214047638,1.10304859886018,-4.53725442890552,5.69913337571746e-06,0.000633488152987077,"Downregulated"
"Pastreoides10668",531.694304200864,-2.29187681742654,0.50628131349822,-4.52688407871605,5.9859754186222e-06,0.000661570003266126,"Downregulated"
"Pastreoides06183",5373.38288114677,1.8609469687479,0.41145234278592,4.52287367267746,6.10056539436695e-06,0.0006704036096162,"Upregulated"
"Pastreoides05590",156.846534512277,-3.73639098905472,0.827985148764576,-4.51263044346838,6.40285307659371e-06,0.000699647352284739,"Downregulated"
"Pastreoides17771",215.177517658318,-2.65292603194872,0.588678298406297,-4.50658031582083,6.58807556214417e-06,0.000715842524985564,"Downregulated"
"Pastreoides34179",239.702014362784,-2.85912044013079,0.636182428051646,-4.4941832940703,6.98374557366471e-06,0.000750403461890273,"Downregulated"
"Pastreoides54896",319.753433049476,-2.89320973169438,0.643762750851871,-4.49421736170023,6.98262773920207e-06,0.000750403461890273,"Downregulated"
"Pastreoides21785",113.360722785246,-3.52411090349297,0.78479619067809,-4.49047911464507,7.10631432438579e-06,0.000755182556856844,"Downregulated"
"Pastreoides19389",106.779325346996,-2.73478959131515,0.608875500221663,-4.4915415225601,7.0709511426197e-06,0.000755182556856844,"Downregulated"
"Pastreoides55525",32.9151025741382,-7.24201123483799,1.61605007526081,-4.48130373291139,7.41884397632247e-06,0.000784086674022147,"Downregulated"
"Pastreoides43226",86.1662177734765,-3.2086606994189,0.716572737471676,-4.47778785268918,7.54204947514815e-06,0.000792775972276306,"Downregulated"
"Pastreoides12254",154.819726924756,-4.76764980320546,1.06509789153165,-4.47625503825699,7.59637347425406e-06,0.000794170050624582,"Downregulated"
"Pastreoides26187",94.9009364805003,-3.97042881979799,0.888240931035068,-4.46999083364831,7.82229495464561e-06,0.000809042816672731,"Downregulated"
"Pastreoides22015",164.706901521184,2.37476039782935,0.531229912839312,4.47030624675623,7.81076748038025e-06,0.000809042816672731,"Upregulated"
"Pastreoides25285",493.070836479219,-2.31127345919421,0.518022061076447,-4.46172785458481,8.13014365838865e-06,0.000836410151579228,"Downregulated"
"Pastreoides07768",1449.59155337012,-1.82330909444595,0.409002692250515,-4.45793910160661,8.27514023215456e-06,0.00084682268375715,"Downregulated"
"Pastreoides29706",1711.68537523852,-2.14241707794509,0.481318157846602,-4.45114534537856,8.54135043170399e-06,0.00086946451947151,"Downregulated"
"Pastreoides49964",119.718052880764,-5.24180066663603,1.17977441899158,-4.44305333482013,8.86911690656963e-06,0.000892706674191322,"Downregulated"
"Pastreoides09423",116.540049434991,2.46188702366898,0.554112473064226,4.44293738788231,8.8738995465931e-06,0.000892706674191322,"Upregulated"
"Pastreoides47214",481.066419890062,-2.39413315941915,0.538963177266146,-4.44210896106711,8.90814270818082e-06,0.000892706674191322,"Downregulated"
