"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides24013",20.7574428831919,2.94942085925353,1.77538878824819,1.6612816746262,0.0966568887026585,0.26310097599494,"Unchanged"
"Pastreoides07011",330.936688627619,1.64542718606662,0.990451502891503,1.6612900089131,0.096655215647684,0.26310097599494,"Unchanged"
"Pastreoides39884",23.4006311100411,-2.15076304049854,1.29475570991387,-1.66113423870639,0.0966864893535505,0.263131484535142,"Unchanged"
"Pastreoides12184",40.7627369282753,-1.94595412178421,1.17147771313944,-1.66111066387192,0.0966912231360017,0.263131484535142,"Unchanged"
"Pastreoides11071",20.623808826944,-2.36149824522745,1.42176906502224,-1.66095767823624,0.096721946869157,0.263183621063558,"Unchanged"
"Pastreoides63930",10.6029742100119,4.36927679675463,2.63068134087992,1.66089169708908,0.096735200112337,0.263188213026822,"Unchanged"
"Pastreoides61684",19.3993888088764,2.98971208197089,1.80014997776265,1.66081277610364,0.0967510544120629,0.263199879761016,"Unchanged"
"Pastreoides61559",10.0865671040684,3.86303123393584,2.32646887594713,1.66046976767018,0.096819984927408,0.263355914057865,"Unchanged"
"Pastreoides40543",24.2911927976021,2.61927972684493,1.57764142089272,1.66025035357071,0.0968640986848959,0.263444416119695,"Unchanged"
"Pastreoides16449",120.24389399493,1.90424386872128,1.14702156136414,1.66016396976583,0.0968814707758937,0.263460175546873,"Unchanged"
"Pastreoides22284",17.3558598164086,3.11415302219065,1.87629881570405,1.6597319127029,0.0969683963903639,0.263665052964407,"Unchanged"
"Pastreoides33494",402.825776960855,-1.46796879510626,0.884518972047483,-1.65962386505765,0.0969901442553326,0.263692678933614,"Unchanged"
"Pastreoides53549",17.4373407146983,3.19629886309448,1.92661780607191,1.65902072171297,0.0971116168069858,0.263991393150134,"Unchanged"
"Pastreoides15315",358.837007498703,1.40241867483102,0.845505871072222,1.65867408236036,0.0971814846998612,0.264023622950101,"Unchanged"
"Pastreoides28557",340.847810856646,-1.3579144308994,0.818670610326835,-1.65868227559468,0.0971798328253226,0.264023622950101,"Unchanged"
"Pastreoides16386",36.0542195840385,2.23778248627586,1.34898095660394,1.65886884860813,0.0971422230829423,0.264023622950101,"Unchanged"
"Pastreoides02455",423.164703994981,1.38387367804787,0.834321130324321,1.65868228401446,0.0971798311277838,0.264023622950101,"Unchanged"
"Pastreoides30530",12.5055859717183,3.52957971213927,2.12792664797851,1.65869425785532,0.097177417068697,0.264023622950101,"Unchanged"
"Pastreoides06718",15.750533185936,3.19146314201394,1.92424666747539,1.65855199125855,0.0972061026916146,0.264058979688478,"Unchanged"
"Pastreoides07430",97.7842284831032,1.93534572313794,1.16695004014159,1.65846493557094,0.0972236593186525,0.264075148180384,"Unchanged"
"Pastreoides16301",100.798256233055,1.93117980688577,1.16453596411254,1.65832560470338,0.0972517636206203,0.264088440686257,"Unchanged"
"Pastreoides56829",22.2254293695233,3.3283672105221,2.00701294914142,1.65836857801339,0.097243094820947,0.264088440686257,"Unchanged"
"Pastreoides43271",11.2590114099973,3.84144870091973,2.3166039241404,1.65822420522107,0.0972722209005021,0.264104329288325,"Unchanged"
"Pastreoides21168",18.1145198744056,3.11959866133779,1.88140246749648,1.65812404056689,0.0972924324320631,0.264104329288325,"Unchanged"
"Pastreoides03429",13.4855647569222,3.37447622646074,2.03504878469909,1.65817952465434,0.0972812362677509,0.264104329288325,"Unchanged"
"Pastreoides43379",75.0301353705851,-1.8291782330995,1.10321095425013,-1.65804937492016,0.0973075008795295,0.264113727339524,"Unchanged"
"Pastreoides55951",22.7779555508006,2.91677679185158,1.75924439787362,1.6579713400691,0.0973232512676948,0.264124973863764,"Unchanged"
"Pastreoides06647",8.29103311933508,3.87529553080654,2.33762434730821,1.65779225189409,0.09735940574908,0.264188039971912,"Unchanged"
"Pastreoides40234",17.4599044026747,3.36755169348135,2.03169155016573,1.65751129555402,0.0974161470998555,0.264188039971912,"Unchanged"
"Pastreoides26973",16.7855375007167,3.16456151494488,1.90904749418655,1.65766515740527,0.0973850702111392,0.264188039971912,"Unchanged"
"Pastreoides25457",13.472891441382,3.58709754215942,2.16412943427319,1.65752449245908,0.097413481289193,0.264188039971912,"Unchanged"
"Pastreoides25023",23.7235684957813,3.03831084997915,1.83305587727666,1.65751131083528,0.0974161440129651,0.264188039971912,"Unchanged"
"Pastreoides00372",22.8490868738846,-2.69478749768442,1.62580132076725,-1.65751341400848,0.0974157191623713,0.264188039971912,"Unchanged"
