"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides10280",140.069117917143,1.68815825096762,1.11613818493026,1.51249932468989,0.130406884304394,0.452653128379396,"Unchanged"
"Pastreoides28013",19.0399620571459,2.05478498871502,1.35910132484555,1.51187034487553,0.130566849513076,0.453148818759537,"Unchanged"
"Pastreoides55973",12.1049202972571,2.66222016194522,1.76121811495563,1.51157891196928,0.13064101973797,0.453346655616334,"Unchanged"
"Pastreoides19317",80.5952122387931,1.20882551314557,0.799800691577336,1.51140843697143,0.13068442109596,0.453378112493709,"Unchanged"
"Pastreoides45118",15.9336509767529,2.14320673077257,1.41798156771817,1.51144893527879,0.130674109588604,0.453378112493709,"Unchanged"
"Pastreoides00823",72.3631440005061,0.937034112636754,0.620017800085899,1.51130195376154,0.130711536411131,0.453412617042578,"Unchanged"
"Pastreoides19290",6.25772669599618,3.19571566494068,2.11471195734149,1.51118248225076,0.130741964314666,0.453458601736498,"Unchanged"
"Pastreoides27726",51.6884674831418,-1.82656341381757,1.20882076703307,-1.51102914810165,0.130781024660423,0.453477628750257,"Unchanged"
"Pastreoides62393",40.2241926548292,2.8065190222257,1.85735969141821,1.51102612767629,0.130781794174567,0.453477628750257,"Unchanged"
"Pastreoides34253",635.257446748347,0.810996561706185,0.536755826629122,1.5109226979413,0.130808147100319,0.453509458924145,"Unchanged"
"Pastreoides07836",9.93659529379523,-3.09075674212779,2.04617963523086,-1.51050117443822,0.130915589932905,0.453663258354932,"Unchanged"
"Pastreoides02263",40.7138525598164,1.57099165455627,1.03996963403344,1.51061300555796,0.130887078442994,0.453663258354932,"Unchanged"
"Pastreoides54911",88.1350299911469,1.38600085560382,0.917511302334074,1.51060902691656,0.130888092720184,0.453663258354932,"Unchanged"
"Pastreoides64096",47.5582065614155,-1.42100018162986,0.940761248169638,-1.51047907680571,0.130921224323044,0.453663258354932,"Unchanged"
"Pastreoides32458",7.03345880725595,-2.26521774919682,1.49977290734296,-1.51037382933523,0.130948062598351,0.4536750014634,"Unchanged"
"Pastreoides05158",25.089123832191,1.70335132232544,1.12779997484239,1.51033105189019,0.130958972135546,0.4536750014634,"Unchanged"
"Pastreoides12762",176.813425993097,1.13277008176892,0.75008271100834,1.51019356284873,0.13099404075666,0.453736965936762,"Unchanged"
"Pastreoides52124",24.9972762449249,-1.40478725935726,0.930293103303722,-1.51004802074581,0.131031171365199,0.453806055529464,"Unchanged"
"Pastreoides43137",19.7614069574182,-2.10613338101769,1.39500573245508,-1.5097668289227,0.131102931960737,0.453935522121299,"Unchanged"
"Pastreoides57044",35.3347999597055,-2.43124909081443,1.61029546363873,-1.50981552498485,0.131090502467742,0.453935522121299,"Unchanged"
"Pastreoides32477",6.08843790003241,4.11032365974656,2.72293445118659,1.50951987035728,0.131165981307407,0.454094288721292,"Unchanged"
"Pastreoides26507",762.365685961549,0.907966058513122,0.601611017665333,1.50922445209973,0.131241433456301,0.454295946351292,"Unchanged"
"Pastreoides23624",718.223882936535,0.799831530390762,0.530046525290627,1.50898363111089,0.131302965927277,0.454391225958004,"Unchanged"
"Pastreoides51968",11.9995841294013,-1.82386924888056,1.20867525092677,-1.5089820425148,0.131303371905692,0.454391225958004,"Unchanged"
"Pastreoides09490",164.789911038859,-0.910825430900967,0.60375451422179,-1.50860227036973,0.131400453637918,0.454667607399127,"Unchanged"
"Pastreoides45128",7.29741156060118,-2.39889604351896,1.5902631357806,-1.50849000366309,0.131429163200952,0.454707368244562,"Unchanged"
"Pastreoides21937",13.8457822520337,-3.20327225803655,2.1237224315616,-1.50832905959427,0.131470329333683,0.454790209201453,"Unchanged"
"Pastreoides28273",11.7415922954201,2.55655058453417,1.69520025024107,1.50811125952265,0.131526053959495,0.45485761138837,"Unchanged"
"Pastreoides25351",7.74757895818121,-3.11532025211159,2.06598231103856,-1.50791235504118,0.131576960100304,0.45485761138837,"Unchanged"
"Pastreoides43899",62.6804680883868,1.64518769822624,1.09106599914836,1.50787184231788,0.131587330498676,0.45485761138837,"Unchanged"
"Pastreoides07805",180.72170200128,1.29382960464626,0.857989288038525,1.5079787389935,0.131559968585225,0.45485761138837,"Unchanged"
"Pastreoides40076",32.1917773830994,-1.50518118750382,0.998169612408758,-1.507941304556,0.131569550026273,0.45485761138837,"Unchanged"
"Pastreoides11633",58.6634991674653,-1.2950458626493,0.858869688000534,-1.50784907273209,0.131593159308056,0.45485761138837,"Unchanged"
"Pastreoides09726",42.7607563225877,-1.35205837177445,0.896731879669343,-1.50776213317296,0.131615416894941,0.454875007114463,"Unchanged"
"Pastreoides50900",2031.18732116379,0.78563543104156,0.52111556377293,1.50760308395604,0.131656142984954,0.454887324334655,"Unchanged"
"Pastreoides00136",219.012928250481,-0.931371562015051,0.617846118920732,-1.50744907751787,0.131695587129713,0.454887324334655,"Unchanged"
"Pastreoides24798",82.7054799745079,1.36700672976304,0.906820572798472,1.50747211826528,0.131689685348562,0.454887324334655,"Unchanged"
"Pastreoides18716",12.6647416571368,2.23383434245122,1.48190041903301,1.50741191092237,0.131705107613707,0.454887324334655,"Unchanged"
"Pastreoides27012",25.965301429776,1.72106020856471,1.14168028445646,1.50748001169529,0.131687663530022,0.454887324334655,"Unchanged"
"Pastreoides04642",732.249778426405,0.737926677125446,0.489572547059804,1.50728769731303,0.131736929670899,0.454937732280514,"Unchanged"
"Pastreoides39849",31.6044927370932,-1.89595180875235,1.25798107351458,-1.50713857995922,0.131775139642998,0.455010184060186,"Unchanged"
"Pastreoides17051",14.6857379262931,1.93339836677933,1.28303221881274,1.50689775239504,0.131836867662331,0.455104313885862,"Unchanged"
"Pastreoides41230",14.3624941867345,2.02086970005861,1.34105431009719,1.50692606917027,0.131829608450301,0.455104313885862,"Unchanged"
"Pastreoides40140",15.8999364693581,-2.00318534326422,1.32940903873977,-1.50682392317956,0.131855795777323,0.455110162709129,"Unchanged"
"Pastreoides30368",52.4772816046942,1.35178071510674,0.897494953690442,1.5061708253047,0.132023326793208,0.45545575282351,"Unchanged"
"Pastreoides57825",42.2825301145014,1.68724146827226,1.12022377845696,1.50616466166816,0.13202490865889,0.45545575282351,"Unchanged"
"Pastreoides15696",835.709539875936,-0.695886871809982,0.461988881180626,-1.5062848916009,0.131994054914261,0.45545575282351,"Unchanged"
"Pastreoides40773",32.9442932109456,-1.60911981478557,1.06834732949177,-1.50617666218256,0.132021828802,0.45545575282351,"Unchanged"
"Pastreoides29398",25.7736536492288,-1.31242578937344,0.871436240056156,-1.50604912791883,0.132054562520242,0.455498548463239,"Unchanged"
"Pastreoides16373",70.6739956809744,-0.941928681739052,0.62548965268591,-1.5059060972381,0.132091281123284,0.455565698302687,"Unchanged"
"Pastreoides55135",56.0623210637433,1.44864858424246,0.9623240903366,1.50536456354922,0.13223037444224,0.455985861618003,"Unchanged"
"Pastreoides32842",57.7073816620719,-1.19772980503433,0.795706974762661,-1.50523979683801,0.132262436938446,0.456036876181027,"Unchanged"
"Pastreoides39193",24.2109665407306,1.72011511086292,1.14286299996074,1.50509300845509,0.13230016626468,0.456057399572802,"Unchanged"
"Pastreoides37731",8.7745110577093,-3.59775172025512,2.39046917307259,-1.50503999833252,0.132313793616618,0.456057399572802,"Unchanged"
"Pastreoides38526",7.29604535644402,3.0463925325212,2.02416079486839,1.50501508587873,0.132320198255332,0.456057399572802,"Unchanged"
"Pastreoides05972",8.87717213645005,3.56727172683609,2.37052084021136,1.50484723286298,0.132363357146195,0.456146618232638,"Unchanged"
"Pastreoides27015",6.27716657964231,2.64278409281184,1.75627761506321,1.50476443481672,0.132384650453541,0.456160470926031,"Unchanged"
"Pastreoides08058",141.228402696938,1.10686651736221,0.735639874271541,1.50463094249516,0.1324189864767,0.456219255691675,"Unchanged"
"Pastreoides19910",38.4440244812728,-1.27580478662433,0.848009799546231,-1.50446939092804,0.132460548940165,0.456302918916238,"Unchanged"
"Pastreoides45464",6.1886861184271,3.43678131534133,2.28484103267234,1.50416648957047,0.13253850377508,0.456427407395175,"Unchanged"
"Pastreoides51684",28.77506563338,2.39991267722834,1.59555134742665,1.50412751121986,0.132548537841321,0.456427407395175,"Unchanged"
"Pastreoides26345",32.313209991995,1.22442414998614,0.814028361529757,1.5041541644632,0.132541676522562,0.456427407395175,"Unchanged"
"Pastreoides25835",52.7467471463479,1.43450389541054,0.953927264559185,1.50378749901171,0.132636090995749,0.456669346938167,"Unchanged"
"Pastreoides49962",41.7076231669636,1.8014595259411,1.19806384225981,1.50364234558916,0.132673481644295,0.456738535166543,"Unchanged"
"Pastreoides37881",254.83770281696,0.950809900404513,0.632371643344944,1.50356188550009,0.132694211195162,0.456750355740595,"Unchanged"
"Pastreoides35036",48.5896940268755,1.45998815748066,0.971149782306,1.50336043325254,0.132746123886204,0.456759976942112,"Unchanged"
"Pastreoides00828",57.9293742512759,1.44592920252933,0.961804975232609,1.50334968082239,0.132748895146573,0.456759976942112,"Unchanged"
"Pastreoides24516",10.4342063092866,2.40705132187866,1.60111272234246,1.50336156117547,0.132745833185391,0.456759976942112,"Unchanged"
"Pastreoides33220",7.0348947130353,2.5628119864842,1.70496799451244,1.50314375092834,0.132801978803192,0.456823584243153,"Unchanged"
"Pastreoides60263",13.6173623994778,-2.73664677337186,1.82058206300907,-1.50317133678046,0.132794866896462,0.456823584243153,"Unchanged"
"Pastreoides30883",8.46060075358552,-2.06586468260025,1.37457749261213,-1.50290885286828,0.132862549804435,0.456899561253729,"Unchanged"
"Pastreoides16293",12.0099263056596,2.20392172534389,1.46648815745024,1.50285681759328,0.132875970555462,0.456899561253729,"Unchanged"
"Pastreoides37380",7.06177221530803,3.05967312662696,2.03575219355178,1.50296933797661,0.132846951021772,0.456899561253729,"Unchanged"
"Pastreoides25818",12.4964154148719,-2.392206834243,1.59185253864063,-1.50278168120134,0.132895351315446,0.456906709743301,"Unchanged"
"Pastreoides62401",110.692940746863,1.69301467160532,1.12671485170126,1.50261148066788,0.132939261113794,0.456998178533335,"Unchanged"
"Pastreoides45495",26.8164902251028,1.68041898889158,1.11845406405778,1.50244792601941,0.132981466931419,0.457083766591815,"Unchanged"
"Pastreoides11330",42.5101658439946,1.19232170167167,0.793670601466757,1.50228785023431,0.133022785060853,0.457166281609449,"Unchanged"
"Pastreoides21313",18.2374835674802,1.84512750241064,1.22850168649596,1.50193322702997,0.133114354396173,0.457421453597155,"Unchanged"
"Pastreoides50439",42.8234482023344,1.81319465671187,1.20746604498198,1.50165270836989,0.133186823320474,0.457610932897094,"Unchanged"
"Pastreoides07930",10.2314505283093,-1.95534352234588,1.30263980440571,-1.50106231648429,0.133339444363321,0.457887503739253,"Unchanged"
"Pastreoides09008",8.72375648697202,-2.20132797854437,1.46665597979906,-1.50091637634475,0.133377191917132,0.457887503739253,"Unchanged"
"Pastreoides44932",52.2356620899104,-1.26009750270535,0.839502345552247,-1.50100533891471,0.133354180681124,0.457887503739253,"Unchanged"
"Pastreoides43735",19.0232182153473,-1.5709633391869,1.04670046487705,-1.50087192267697,0.133388691542944,0.457887503739253,"Unchanged"
"Pastreoides34912",13.7948211537543,-2.3412439396738,1.55966180972305,-1.5011228236008,0.133323796565669,0.457887503739253,"Unchanged"
"Pastreoides34462",28.9472573766073,-1.40325365186456,0.934945868620654,-1.50089293825622,0.133383254971333,0.457887503739253,"Unchanged"
"Pastreoides48091",12.0133607536053,2.68486398122524,1.78880310072834,1.50092762033566,0.133374283354352,0.457887503739253,"Unchanged"
"Pastreoides28002",14.5644032830891,-1.71220908532273,1.14091318482547,-1.50073564588059,0.133423949482296,0.457949006749218,"Unchanged"
"Pastreoides44331",76.8739067190698,-0.927033586397698,0.617838269399598,-1.50044701390636,0.133498649020722,0.45808632060021,"Unchanged"
"Pastreoides63356",8.41779091309426,2.66502322691205,1.77613378176726,1.50046311503649,0.133494481107804,0.45808632060021,"Unchanged"
"Pastreoides33339",76.4019288424076,1.32687304665076,0.884454805781619,1.50021576905579,0.133558519803311,0.458172693032713,"Unchanged"
"Pastreoides19633",14.9944073031443,-2.02338084355085,1.34868964511781,-1.50025682400349,0.133547888896111,0.458172693032713,"Unchanged"
"Pastreoides33183",19.0249345023356,-2.2042365169281,1.46951542978018,-1.4999750749523,0.133620859122912,0.458327009704877,"Unchanged"
"Pastreoides57617",137.350690462416,-0.99534317898356,0.663797219583871,-1.49946873776834,0.133752072992116,0.458417430333939,"Unchanged"
"Pastreoides48814",14.8694182149215,-1.79751333567254,1.19861322948845,-1.49966085093161,0.133702276429719,0.458417430333939,"Unchanged"
"Pastreoides17074",6.57097475501204,2.71936851165072,1.81323207263727,1.49973550142179,0.133682930570007,0.458417430333939,"Unchanged"
"Pastreoides50078",8.4560047951621,3.05895402959865,2.04029484279194,1.4992705786644,0.133803451719706,0.458417430333939,"Unchanged"
"Pastreoides22017",6093.066548196,0.992404708049084,0.661839533435153,1.49946423251297,0.133753240945944,0.458417430333939,"Unchanged"
"Pastreoides01299",129.318575235942,-0.839748900781496,0.55998464234083,-1.49959273395642,0.133719931002659,0.458417430333939,"Unchanged"
"Pastreoides11720",11.3001990880259,3.01635216442421,2.01172434245179,1.49938642227097,0.133773413915333,0.458417430333939,"Unchanged"
"Pastreoides10222",15.8337215148982,-1.66576173000384,1.11075063036873,-1.49967209962409,0.133699361164568,0.458417430333939,"Unchanged"
"Pastreoides14507",98.5883517147049,-1.04420358798943,0.696465699332227,-1.49928932464386,0.133798590605066,0.458417430333939,"Unchanged"
"Pastreoides30306",117.634195080162,-1.21996074693862,0.813794665554196,-1.49910143009825,0.133847320667461,0.458508242857219,"Unchanged"
"Pastreoides19911",77.2174040026276,1.09385148786445,0.729852486272266,1.49872954937964,0.133943807638665,0.458779257084548,"Unchanged"
"Pastreoides17878",36.926192925454,-1.75190890915928,1.16914945535905,-1.49844735515124,0.134017060738379,0.458796440095125,"Unchanged"
"Pastreoides07580",8.27853755397934,-4.54087965176581,3.0301291210822,-1.49857628844016,0.133983587879134,0.458796440095125,"Unchanged"
"Pastreoides62714",41.7892699361129,1.91727510561893,1.27956908885514,1.49837560341065,0.134035691280441,0.458796440095125,"Unchanged"
"Pastreoides41741",162.415466274275,1.22635626454787,0.818387887298956,1.49850246268354,0.134002753271928,0.458796440095125,"Unchanged"
"Pastreoides03240",103.671072705551,-1.19556334437085,0.797882106127013,-1.4984210514185,0.134023890344309,0.458796440095125,"Unchanged"
"Pastreoides12973",32.3247691180409,1.61611248852219,1.07897218710444,1.49782590120254,0.1341784894773,0.459166198019508,"Unchanged"
"Pastreoides18626",18.8323140273989,-1.37682743348183,0.919189252884214,-1.49787155274243,0.134166625928396,0.459166198019508,"Unchanged"
"Pastreoides06303",57.1250941286146,-1.29589392069101,0.865264073965111,-1.49768603560821,0.134214841654547,0.459171594560601,"Unchanged"
"Pastreoides48269",21.7477550325146,-1.70700694057685,1.13973940980071,-1.49771686922305,0.134206827099151,0.459171594560601,"Unchanged"
"Pastreoides03613",14.2887303529561,1.95627698871765,1.30683565015131,1.4969571640406,0.134404404428108,0.459284615959819,"Unchanged"
"Pastreoides38961",116.917616551557,1.07059921413524,0.715097654075409,1.49713708055647,0.134357593038153,0.459284615959819,"Unchanged"
"Pastreoides18015",30.7418806541315,1.73697671264376,1.1602432716133,1.4970797548591,0.134372506895949,0.459284615959819,"Unchanged"
"Pastreoides51858",21.2878076601183,-7.65044222023856,5.11033414721624,-1.49705322584552,0.134379409119376,0.459284615959819,"Unchanged"
"Pastreoides10651",9.31450604682117,-2.07315431355843,1.38477639510944,-1.49710402407212,0.134366192859406,0.459284615959819,"Unchanged"
"Pastreoides33344",16.1208187055641,-2.52870020395739,1.68903398951388,-1.49712807418705,0.134359936051158,0.459284615959819,"Unchanged"
"Pastreoides00766",17.0341994695536,1.81729563775039,1.21398473694629,1.4969674514374,0.134401727472702,0.459284615959819,"Unchanged"
"Pastreoides20218",71.751806778515,-1.02983770313153,0.687901164317537,-1.49707219081861,0.134374474852886,0.459284615959819,"Unchanged"
"Pastreoides30213",10.4409717218053,2.18823464441371,1.46148278719972,1.49727021322398,0.134322962170977,0.459284615959819,"Unchanged"
"Pastreoides02958",40.2605505618554,1.35415226759786,0.904759442289812,1.49669868508993,0.134471678573599,0.459395612907064,"Unchanged"
"Pastreoides56336",26.6302446849804,-2.58190733813703,1.72503818048595,-1.49672474925146,0.134464893691514,0.459395612907064,"Unchanged"
"Pastreoides20033",194.50252719172,0.825351700994873,0.551511386102161,1.49652703786969,0.134516367464532,0.459429414382226,"Unchanged"
"Pastreoides23174",725.793313642091,1.11957050901129,0.748101631409391,1.49654868002635,0.134510732228825,0.459429414382226,"Unchanged"
"Pastreoides31299",19.6749899701636,1.89002410648625,1.26306640584118,1.49637746498968,0.134555318592989,0.459443606594732,"Unchanged"
"Pastreoides20593",14.5919194521884,-2.41407422995415,1.61321182701997,-1.49643970464411,0.134539109349768,0.459443606594732,"Unchanged"
"Pastreoides27149",662.410622909464,0.944091750801525,0.631203502982705,1.49570106366693,0.134731573010161,0.459629425145633,"Unchanged"
"Pastreoides08298",588.561628559979,0.749956016281265,0.501339525261818,1.49590442901866,0.134678561988643,0.459629425145633,"Unchanged"
"Pastreoides18639",67.0873601325243,1.04762981132719,0.700411885901048,1.49573391373772,0.134723008926462,0.459629425145633,"Unchanged"
"Pastreoides62406",136.94178012546,0.844301641802615,0.564440407295141,1.4958206940722,0.134700387131711,0.459629425145633,"Unchanged"
"Pastreoides44390",1570.87874766025,0.796665797198146,0.53260154659702,1.49580075816213,0.134705583741322,0.459629425145633,"Unchanged"
"Pastreoides13747",20.0093797337667,-2.34224340050235,1.56591278758397,-1.49576874208695,0.134713929560898,0.459629425145633,"Unchanged"
"Pastreoides15128",91.5441920564291,1.02298874592498,0.683904912779458,1.49580552326705,0.134704341627423,0.459629425145633,"Unchanged"
"Pastreoides39012",78.4484620203769,1.04792313531643,0.700803940610009,1.49531570042867,0.134832069455802,0.459912850708965,"Unchanged"
"Pastreoides61528",45.7093675009309,-1.12655904068938,0.753509976308609,-1.49508178539097,0.134893098932527,0.460061598425697,"Unchanged"
"Pastreoides33810",33.5967054344429,-1.80235677671789,1.20567393531698,-1.4948956960275,0.134941665723733,0.460167808423598,"Unchanged"
"Pastreoides39901",45.029664868494,-1.33381936052826,0.892358144338982,-1.49471304653838,0.134989347894571,0.460270974719152,"Unchanged"
"Pastreoides35373",148.609837120949,0.907263175179342,0.607253924768027,1.49404250540813,0.135164509891995,0.460421370408721,"Unchanged"
"Pastreoides06529",19.8459515155945,1.96424656029967,1.3146581201387,1.49411206625524,0.135146330710832,0.460421370408721,"Unchanged"
"Pastreoides56273",94.5311190372667,1.19622470146408,0.800656842667055,1.4940541786658,0.135161459045842,0.460421370408721,"Unchanged"
"Pastreoides30439",123.837659590722,0.94568381672679,0.632905329042795,1.49419474498191,0.135124725732167,0.460421370408721,"Unchanged"
"Pastreoides43700",20.9464101912575,-1.57956148588133,1.05721391513396,-1.4940793563819,0.135154878944044,0.460421370408721,"Unchanged"
"Pastreoides09177",16.5103327368115,3.03196308117509,2.02892696911631,1.49436777534464,0.135079519385369,0.460421370408721,"Unchanged"
"Pastreoides60164",182.350780741263,0.873918822775806,0.584948337894729,1.49401026750688,0.13517293565506,0.460421370408721,"Unchanged"
"Pastreoides45373",146.250095024068,0.819175955855683,0.548242358733494,1.49418581546322,0.135127058997802,0.460421370408721,"Unchanged"
"Pastreoides62151",7.92226642595625,2.92483657308267,1.95879268557722,1.49318332390075,0.135389206057987,0.46042570654915,"Unchanged"
"Pastreoides12069",31.0436910935403,1.46111475197589,0.978488330800949,1.493236767351,0.135375220928052,0.46042570654915,"Unchanged"
"Pastreoides63620",44.967647342372,-1.27779436317402,0.855434009977086,-1.49373808881908,0.135244089005418,0.46042570654915,"Unchanged"
"Pastreoides01554",33.9979685350902,1.58748097992353,1.06323125267544,1.49307215709556,0.135418299862437,0.46042570654915,"Unchanged"
"Pastreoides18033",47.8607407609925,-1.34044426881519,0.897472659167354,-1.493576718046,0.13528628845108,0.46042570654915,"Unchanged"
"Pastreoides11399",394.757149503144,0.924300859846389,0.61893750335106,1.49336702791805,0.135341138901125,0.46042570654915,"Unchanged"
"Pastreoides59072",13.4498479009389,2.08422291571431,1.39562653110051,1.49339588297367,0.135333590016826,0.46042570654915,"Unchanged"
"Pastreoides49763",17.6768998730257,2.52723421623734,1.6923364389895,1.49334030634379,0.135348129927104,0.46042570654915,"Unchanged"
"Pastreoides42276",104.530057560628,-1.24616848520122,0.834599749686444,-1.49313306847911,0.135402357959929,0.46042570654915,"Unchanged"
"Pastreoides05073",50.5909519698629,-1.20237612934784,0.804979666351858,-1.49367267225143,0.135261194612685,0.46042570654915,"Unchanged"
"Pastreoides54442",7.85580453034642,-4.54068573011163,3.04021813047724,-1.49353945514392,0.135296034373828,0.46042570654915,"Unchanged"
"Pastreoides03315",504.905345995834,0.677602357262987,0.453655322672458,1.49365018638218,0.135267074769865,0.46042570654915,"Unchanged"
"Pastreoides33639",6.01616887796662,3.55205151658843,2.37888597059668,1.49315753696992,0.135395954404317,0.46042570654915,"Unchanged"
"Pastreoides31226",22.9006413624314,-2.29675761705901,1.53800771739708,-1.49333295995811,0.135350051972529,0.46042570654915,"Unchanged"
"Pastreoides32262",22.6662170164961,-2.41169231809486,1.6156719698965,-1.49268685910876,0.135519174755723,0.460590780817135,"Unchanged"
"Pastreoides10528",137.824206574267,-1.07859129069603,0.722540306772135,-1.4927766390148,0.135495664287053,0.460590780817135,"Unchanged"
"Pastreoides12167",96.2923460685473,0.89729790610871,0.601105825579086,1.49274531692366,0.135503866177046,0.460590780817135,"Unchanged"
"Pastreoides39961",14.8137430350749,-2.23907884708523,1.50040238101793,-1.49231891085521,0.135615561485706,0.460799761671968,"Unchanged"
"Pastreoides25434",14.4956693199759,2.60933257850605,1.74850718062956,1.49232019600088,0.135615224740299,0.460799761671968,"Unchanged"
"Pastreoides40236",3476.53662034178,-0.672526465648904,0.450686129370042,-1.49222800929983,0.135639381965826,0.460821407301367,"Unchanged"
"Pastreoides29980",132.542665573411,1.16574593633349,0.781266435215697,1.49212340859318,0.135666796266017,0.46085525544031,"Unchanged"
"Pastreoides22677",11.1578681983705,2.31998869296973,1.55502508700242,1.49193007390119,0.135717477697133,0.460968122318444,"Unchanged"
"Pastreoides32996",32.2063626760146,1.64743151863538,1.10433112280835,1.49179126134371,0.135753875522797,0.461032451749745,"Unchanged"
"Pastreoides06843",193.102877691781,1.05422084969651,0.706761440368345,1.49162191014138,0.135798291047274,0.461123989967394,"Unchanged"
"Pastreoides26820",25.9155869599429,-2.30148931326693,1.5430220009229,-1.49154666096166,0.135818030154574,0.461131722849317,"Unchanged"
"Pastreoides07515",5.95128169704388,-3.63099610007544,2.43463050313256,-1.4913951400032,0.135857783336252,0.461148413043514,"Unchanged"
"Pastreoides21242",23.7169989947977,-1.46475483746883,0.982137547426183,-1.49139480646821,0.135857870852717,0.461148413043514,"Unchanged"
"Pastreoides05010",41.5815681054143,1.24363368450051,0.833921005545114,1.4913087405534,0.135880455199485,0.461165796286853,"Unchanged"
"Pastreoides63146",29.5836889886651,1.6700886743882,1.12011372991978,1.49099919925793,0.135961705139334,0.461272308218587,"Unchanged"
"Pastreoides60996",43.93791946186,-1.58389230384206,1.06223460669723,-1.49109461681615,0.135936655465252,0.461272308218587,"Unchanged"
"Pastreoides60092",22.5817760230363,1.75407123896227,1.17644771225588,1.49098954478714,0.135964239895997,0.461272308218587,"Unchanged"
"Pastreoides41492",9.74365181594924,-2.06380500250942,1.38425984901924,-1.49090866427401,0.135985476301519,0.46128509417733,"Unchanged"
"Pastreoides50007",8.57959431896769,-2.17448657804701,1.45860512532565,-1.49079866805043,0.13601436158823,0.461323819781912,"Unchanged"
"Pastreoides37276",128.97148454023,1.25372237217901,0.841101074610713,1.49057278610573,0.136073693611146,0.461465789249153,"Unchanged"
"Pastreoides01698",70.1466913824665,1.23728238568823,0.830443021218551,1.4899064163038,0.136248844252265,0.461870859835596,"Unchanged"
"Pastreoides02973",27.4492063063004,-2.61050988984674,1.75209286966433,-1.48993808207602,0.136240517188958,0.461870859835596,"Unchanged"
"Pastreoides39423",99.1510689026776,-0.870418647816193,0.584230838353913,-1.48985399378886,0.13626263052418,0.461870859835596,"Unchanged"
"Pastreoides27682",181.986095878233,0.85567879852616,0.574338036535122,1.48985221958886,0.136263097128867,0.461870859835596,"Unchanged"
"Pastreoides07597",49.5801614554488,-1.59590088268481,1.07133605443004,-1.48963611939098,0.136319939498032,0.461874246809883,"Unchanged"
"Pastreoides22517",127.207510513073,-1.1336506560434,0.761151655097082,-1.48938867629317,0.136385048688023,0.461874246809883,"Unchanged"
"Pastreoides43492",11.8846216774444,1.80053616437456,1.20896802756004,1.48931660997556,0.136404015861492,0.461874246809883,"Unchanged"
"Pastreoides24580",99.5196756829096,1.11747275585763,0.750313254737039,1.48934161672149,0.136397434091735,0.461874246809883,"Unchanged"
"Pastreoides40256",58.9067361122607,-1.10527977479381,0.74202988210387,-1.48953539668783,0.13634643955838,0.461874246809883,"Unchanged"
"Pastreoides07240",22.9344745495897,-1.71774799567529,1.15303795136605,-1.48975841917451,0.136287767870109,0.461874246809883,"Unchanged"
"Pastreoides36296",7.38350058255859,2.58423884129433,1.73481338772607,1.48963505791343,0.136320218751173,0.461874246809883,"Unchanged"
"Pastreoides05634",94.4874608601538,0.925701130412943,0.621547551342362,1.48934884935786,0.136395530509214,0.461874246809883,"Unchanged"
"Pastreoides33046",24.2927048395676,-2.12468206890716,1.42675699451548,-1.48916884730514,0.136442911966002,0.461946720410024,"Unchanged"
"Pastreoides56892",59.5986253044415,-2.23309622133285,1.49979157661161,-1.48893770051566,0.136503774743735,0.462093537166074,"Unchanged"
"Pastreoides41181",40.5335268744763,1.25455797302833,0.842625407925459,1.48886796105169,0.136522141809982,0.462096477943862,"Unchanged"
"Pastreoides17908",8.19840068501267,2.63473385585329,1.76991551831696,1.48862125258877,0.136587131960357,0.462197972938122,"Unchanged"
"Pastreoides16975",52.2751941161305,1.60437504844697,1.07772134159262,1.4886733578794,0.136573403930207,0.462197972938122,"Unchanged"
"Pastreoides32716",18.3450186586658,1.77061514884383,1.1896526707442,1.4883462983664,0.136659590990159,0.462309582609004,"Unchanged"
"Pastreoides51704",33.2437725200744,-1.74457394458126,1.17217811063116,-1.48831813933285,0.136667013449587,0.462309582609004,"Unchanged"
"Pastreoides12955",78.3960844372376,1.01363958100105,0.68113370022842,1.48816536409977,0.136707289002973,0.462309582609004,"Unchanged"
"Pastreoides04619",3095.70948082936,-0.736891899813977,0.49515930397639,-1.48819156561605,0.136700380946342,0.462309582609004,"Unchanged"
"Pastreoides09533",13.7970908889565,2.28394581665198,1.53474066332723,1.48816400791813,0.136707646568983,0.462309582609004,"Unchanged"
"Pastreoides34922",8.71873873533664,2.74695514770999,1.84595540294984,1.48809399366873,0.13672610725647,0.462312809273861,"Unchanged"
"Pastreoides22638",6.12808334489227,3.01627631973912,2.02739605226814,1.48775880093318,0.136814514319725,0.46243113785549,"Unchanged"
"Pastreoides35705",10.1180118367577,-2.32435462144646,1.56225273357394,-1.48782240638431,0.136797734996237,0.46243113785549,"Unchanged"
"Pastreoides29219",509.902125648011,0.768652362744299,0.516673088283684,1.48769575999721,0.136831146289109,0.46243113785549,"Unchanged"
"Pastreoides22680",444.376823560631,-0.718058504440376,0.482648494478129,-1.48774628462643,0.136817816348855,0.46243113785549,"Unchanged"
"Pastreoides03890",76.2416083253366,1.40305043864174,0.943162151066281,1.48760256871582,0.136855735623797,0.462455056475141,"Unchanged"
"Pastreoides61746",21.6638813065846,1.69472929287014,1.13934798653963,1.48745538052626,0.136894579459396,0.462527130803959,"Unchanged"
