"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"Pastreoides04686",44.9875886783863,3.95625492284773,1.3256366308923,2.9844188299057,0.00284117572731539,0.213189650110344,"Unchanged"
"Pastreoides23195",87.6092889586809,2.93076031756418,0.98027472147348,2.98973364646073,0.00279220809468616,0.213189650110344,"Unchanged"
"Pastreoides03417",42.0094244534121,-3.19044963096963,1.07035238041305,-2.98074698515497,0.00287546258608293,0.214232159339015,"Unchanged"
"Pastreoides10671",123.359286066393,2.64901925847085,0.890633107937415,2.9743103359425,0.00293647925809077,0.217237426804532,"Unchanged"
"Pastreoides41880",129.58151027816,-2.58270540412007,0.87117673398347,-2.96461705572715,0.00303059921405034,0.21783513218476,"Unchanged"
"Pastreoides24343",57.748575150943,3.54996593523642,1.19816692877927,2.96283084599341,0.00304824030758303,0.21783513218476,"Unchanged"
"Pastreoides01863",147.552138878537,3.1287173619244,1.0541557968658,2.96798383239618,0.00299760097307852,0.21783513218476,"Unchanged"
"Pastreoides08004",74.8553737544109,2.90603951145195,0.978337391642822,2.97038581605486,0.00297425950637834,0.21783513218476,"Unchanged"
"Pastreoides12595",41.55133131912,3.88249813079635,1.30932637131031,2.96526383021746,0.00302423449204816,0.21783513218476,"Unchanged"
"Pastreoides47072",59.7069051829118,3.72163155593023,1.25844092440871,2.95733513091119,0.00310310646719278,0.22025765836392,"Unchanged"
"Pastreoides09907",46.1307788369307,3.18706099790417,1.08371229295512,2.94087371585824,0.00327287934683839,0.230748976768706,"Unchanged"
"Pastreoides09018",82.6233166696759,3.72090715877955,1.26859951434559,2.93308259754378,0.00335614592736495,0.231949427414268,"Unchanged"
"Pastreoides52808",129.696920585919,-2.8611419193945,0.975093186980125,-2.9342240901667,0.00334382696054361,0.231949427414268,"Unchanged"
"Pastreoides38869",47.6248278170364,3.85086509595548,1.31223189772428,2.93459189845468,0.00333986636106391,0.231949427414268,"Unchanged"
"Pastreoides41182",73.2408866074326,-3.18070698794475,1.08876430904086,-2.92139167451841,0.00348471433713105,0.233889423666935,"Unchanged"
"Pastreoides03705",51.4130699311861,3.66164390378846,1.25634442284481,2.91452235327093,0.00356233296398949,0.233889423666935,"Unchanged"
"Pastreoides64180",88.9760224018631,3.65164235684911,1.25050980576907,2.92012292906678,0.00349893336989043,0.233889423666935,"Unchanged"
"Pastreoides07116",49.1260922529649,3.85550340532007,1.32188199577452,2.91667744749109,0.00353781420659496,0.233889423666935,"Unchanged"
"Pastreoides10837",54.5264159910005,3.54324722950881,1.21087337252317,2.92619138376587,0.00343139771930133,0.233889423666935,"Unchanged"
"Pastreoides31135",222.38316231183,2.49334222417523,0.855423019840695,2.91474763519874,0.00355976268944791,0.233889423666935,"Unchanged"
"Pastreoides21560",57.193635193155,-3.04273117502758,1.04368495273223,-2.915373233141,0.00355263399577405,0.233889423666935,"Unchanged"
"Pastreoides17049",82.5407109000995,2.80119734444881,0.957493822571781,2.92555134917208,0.00343846424805998,0.233889423666935,"Unchanged"
"Pastreoides48965",49.4533625190235,3.68802315131688,1.26633954396896,2.91234935281092,0.00358721186456176,0.234060003957896,"Unchanged"
"Pastreoides01580",54.0618856515751,3.65585697208511,1.2575157104003,2.90720580414965,0.0036467318783041,0.236474804824596,"Unchanged"
"Pastreoides07354",115.925556680073,3.40941423016396,1.17393514880804,2.9042611371043,0.00368120978962767,0.23695879887027,"Unchanged"
"Pastreoides14556",55.3529747197198,3.71581790650428,1.28179085930912,2.8989268253224,0.00374442271418038,0.23695879887027,"Unchanged"
"Pastreoides09336",331.836642134369,2.47730156350758,0.85441014268485,2.89942902096532,0.0037384297737543,0.23695879887027,"Unchanged"
"Pastreoides25059",52.3797815119824,3.10492221434982,1.07061543892523,2.9001283761299,0.00373009855907751,0.23695879887027,"Unchanged"
"Pastreoides11746",173.831068559278,2.140318869138,0.740376602261102,2.89085157823935,0.00384199521512014,0.241677603202617,"Unchanged"
"Pastreoides08271",54.0160551093882,3.54117446691934,1.22656260044695,2.88707194042029,0.00388845311230417,0.242851074892534,"Unchanged"
"Pastreoides53940",68.6123059353845,-3.01969916856442,1.04647775617246,-2.88558371236586,0.00390688545043676,0.242851074892534,"Unchanged"
"Pastreoides40819",52.3983293256618,3.60850971568945,1.25364009046031,2.87842558892998,0.00399665555221609,0.243834506017597,"Unchanged"
"Pastreoides54720",54.7475576722899,3.7950802906929,1.31899912574282,2.87724246106351,0.00401167223365501,0.243834506017597,"Unchanged"
"Pastreoides11007",307.063910189654,2.6186033725147,0.910781123283927,2.87511818764208,0.00403876287930147,0.243834506017597,"Unchanged"
"Pastreoides03466",233.5324905994,-3.18864533968309,1.10842836259232,-2.87672658630431,0.0040182359225377,0.243834506017597,"Unchanged"
"Pastreoides20313",82.2166159245134,3.74714890866318,1.30173709669441,2.87857580319297,0.00399475263474347,0.243834506017597,"Unchanged"
"Pastreoides07683",58.0585828001295,3.65904078452774,1.2739432578773,2.87221645226538,0.00407603678503289,0.244678665295832,"Unchanged"
"Pastreoides07916",67.2129211745745,2.76564621633895,0.964574917849316,2.86721763666158,0.00414098137907102,0.245832505326974,"Unchanged"
