Plot Title: Marthas_120,,
,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20495262, SEN S/N: 20495262)"
,,
12267,7/1/22 0:00,28.841
,,
12268,7/1/22 0:30,28.841
,,
12269,7/1/22 1:00,28.891
,,
12270,7/1/22 1:30,28.916
,,
12271,7/1/22 2:00,28.941
,,
12272,7/1/22 2:30,28.965
,,
12273,7/1/22 3:00,28.916
,,
12274,7/1/22 3:30,28.941
,,
12275,7/1/22 4:00,28.916
,,
12276,7/1/22 4:30,28.916
,,
12277,7/1/22 5:00,28.866
,,
12278,7/1/22 5:30,28.891
,,
12279,7/1/22 6:00,28.866
,,
12280,7/1/22 6:30,28.891
,,
12281,7/1/22 7:00,28.916
,,
12282,7/1/22 7:30,28.891
,,
12283,7/1/22 8:00,28.891
,,
12284,7/1/22 8:30,28.866
,,
12285,7/1/22 9:00,28.916
,,
12286,7/1/22 9:30,28.891
,,
12287,7/1/22 10:00,28.891
,,
12288,7/1/22 10:30,28.866
,,
12289,7/1/22 11:00,28.916
,,
12290,7/1/22 11:30,28.916
,,
12291,7/1/22 12:00,28.468
,,
12292,7/1/22 12:30,28.617
,,
12293,7/1/22 13:00,28.642
,,
12294,7/1/22 13:30,28.891
,,
12295,7/1/22 14:00,28.866
,,
12296,7/1/22 14:30,28.667
,,
12297,7/1/22 15:00,28.916
,,
12298,7/1/22 15:30,28.916
,,
12299,7/1/22 16:00,29.015
,,
12300,7/1/22 16:30,29.015
,,
12301,7/1/22 17:00,28.99
,,
12302,7/1/22 17:30,28.99
,,
12303,7/1/22 18:00,28.965
,,
12304,7/1/22 18:30,28.965
,,
12305,7/1/22 19:00,28.965
,,
12306,7/1/22 19:30,28.941
,,
12307,7/1/22 20:00,28.99
,,
12308,7/1/22 20:30,29.015
,,
12309,7/1/22 21:00,29.09
,,
12310,7/1/22 21:30,29.065
,,
12311,7/1/22 22:00,29.115
,,
12312,7/1/22 22:30,29.015
,,
12313,7/1/22 23:00,28.965
,,
12314,7/1/22 23:30,29.015
,,
12315,7/2/22 0:00,29.09
,,
12316,7/2/22 0:30,29.14
,,
12317,7/2/22 1:00,28.841
,,
12318,7/2/22 1:30,28.891
,,
12319,7/2/22 2:00,28.941
,,
12320,7/2/22 2:30,28.916
,,
12321,7/2/22 3:00,28.99
,,
12322,7/2/22 3:30,29.04
,,
12323,7/2/22 4:00,29.065
,,
12324,7/2/22 4:30,29.065
,,
12325,7/2/22 5:00,29.065
,,
12326,7/2/22 5:30,29.14
,,
12327,7/2/22 6:00,29.215
,,
12328,7/2/22 6:30,29.29
,,
12329,7/2/22 7:00,29.265
,,
12330,7/2/22 7:30,29.165
,,
12331,7/2/22 8:00,29.04
,,
12332,7/2/22 8:30,28.99
,,
12333,7/2/22 9:00,28.99
,,
12334,7/2/22 9:30,28.791
,,
12335,7/2/22 10:00,28.941
,,
12336,7/2/22 10:30,28.841
,,
12337,7/2/22 11:00,28.766
,,
12338,7/2/22 11:30,28.791
,,
12339,7/2/22 12:00,28.766
,,
12340,7/2/22 12:30,28.766
,,
12341,7/2/22 13:00,28.791
,,
12342,7/2/22 13:30,28.791
,,
12343,7/2/22 14:00,28.791
,,
12344,7/2/22 14:30,28.841
,,
12345,7/2/22 15:00,28.916
,,
12346,7/2/22 15:30,28.965
,,
12347,7/2/22 16:00,28.965
,,
12348,7/2/22 16:30,29.015
,,
12349,7/2/22 17:00,28.99
,,
12350,7/2/22 17:30,29.015
,,
12351,7/2/22 18:00,29.04
,,
12352,7/2/22 18:30,28.766
,,
12353,7/2/22 19:00,28.766
,,
12354,7/2/22 19:30,28.717
,,
12355,7/2/22 20:00,28.717
,,
12356,7/2/22 20:30,28.617
,,
12357,7/2/22 21:00,28.642
,,
12358,7/2/22 21:30,28.642
,,
12359,7/2/22 22:00,28.667
,,
12360,7/2/22 22:30,28.667
,,
12361,7/2/22 23:00,28.891
,,
12362,7/2/22 23:30,29.015
,,
12363,7/3/22 0:00,29.04
,,
12364,7/3/22 0:30,29.065
,,
12365,7/3/22 1:00,29.065
,,
12366,7/3/22 1:30,29.04
,,
12367,7/3/22 2:00,29.115
,,
12368,7/3/22 2:30,29.14
,,
12369,7/3/22 3:00,29.19
,,
12370,7/3/22 3:30,29.215
,,
12371,7/3/22 4:00,29.215
,,
12372,7/3/22 4:30,29.24
,,
12373,7/3/22 5:00,29.24
,,
12374,7/3/22 5:30,29.24
,,
12375,7/3/22 6:00,29.24
,,
12376,7/3/22 6:30,29.24
,,
12377,7/3/22 7:00,29.265
,,
12378,7/3/22 7:30,29.265
,,
12379,7/3/22 8:00,28.916
,,
12380,7/3/22 8:30,29.14
,,
12381,7/3/22 9:00,28.742
,,
12382,7/3/22 9:30,28.617
,,
12383,7/3/22 10:00,28.941
,,
12384,7/3/22 10:30,28.841
,,
12385,7/3/22 11:00,29.265
,,
12386,7/3/22 11:30,29.24
,,
12387,7/3/22 12:00,29.29
,,
12388,7/3/22 12:30,29.265
,,
12389,7/3/22 13:00,29.215
,,
12390,7/3/22 13:30,29.24
,,
12391,7/3/22 14:00,29.315
,,
12392,7/3/22 14:30,29.29
,,
12393,7/3/22 15:00,29.29
,,
12394,7/3/22 15:30,29.265
,,
12395,7/3/22 16:00,29.29
,,
12396,7/3/22 16:30,29.265
,,
12397,7/3/22 17:00,29.265
,,
12398,7/3/22 17:30,29.29
,,
12399,7/3/22 18:00,29.14
,,
12400,7/3/22 18:30,28.916
,,
12401,7/3/22 19:00,28.766
,,
12402,7/3/22 19:30,28.717
,,
12403,7/3/22 20:00,28.891
,,
12404,7/3/22 20:30,28.766
,,
12405,7/3/22 21:00,28.766
,,
12406,7/3/22 21:30,28.916
,,
12407,7/3/22 22:00,28.916
,,
12408,7/3/22 22:30,28.791
,,
12409,7/3/22 23:00,28.766
,,
12410,7/3/22 23:30,28.742
,,
12411,7/4/22 0:00,28.717
,,
12412,7/4/22 0:30,28.717
,,
12413,7/4/22 1:00,28.667
,,
12414,7/4/22 1:30,28.667
,,
12415,7/4/22 2:00,28.667
,,
12416,7/4/22 2:30,28.667
,,
12417,7/4/22 3:00,28.642
,,
12418,7/4/22 3:30,28.593
,,
12419,7/4/22 4:00,28.543
,,
12420,7/4/22 4:30,28.518
,,
12421,7/4/22 5:00,28.617
,,
12422,7/4/22 5:30,28.667
,,
12423,7/4/22 6:00,28.791
,,
12424,7/4/22 6:30,28.891
,,
12425,7/4/22 7:00,28.941
,,
12426,7/4/22 7:30,28.99
,,
12427,7/4/22 8:00,29.015
,,
12428,7/4/22 8:30,29.04
,,
12429,7/4/22 9:00,29.065
,,
12430,7/4/22 9:30,28.965
,,
12431,7/4/22 10:00,29.04
,,
12432,7/4/22 10:30,29.265
,,
12433,7/4/22 11:00,29.29
,,
12434,7/4/22 11:30,29.29
,,
12435,7/4/22 12:00,29.14
,,
12436,7/4/22 12:30,28.965
,,
12437,7/4/22 13:00,29.115
,,
12438,7/4/22 13:30,29.04
,,
12439,7/4/22 14:00,28.941
,,
12440,7/4/22 14:30,28.941
,,
12441,7/4/22 15:00,28.916
,,
12442,7/4/22 15:30,28.916
,,
12443,7/4/22 16:00,28.891
,,
12444,7/4/22 16:30,28.841
,,
12445,7/4/22 17:00,28.841
,,
12446,7/4/22 17:30,28.766
,,
12447,7/4/22 18:00,28.791
,,
12448,7/4/22 18:30,28.766
,,
12449,7/4/22 19:00,28.816
,,
12450,7/4/22 19:30,28.965
,,
12451,7/4/22 20:00,29.265
,,
12452,7/4/22 20:30,29.365
,,
12453,7/4/22 21:00,29.34
,,
12454,7/4/22 21:30,29.315
,,
12455,7/4/22 22:00,29.265
,,
12456,7/4/22 22:30,29.165
,,
12457,7/4/22 23:00,28.965
,,
12458,7/4/22 23:30,28.99
,,
12459,7/5/22 0:00,28.916
,,
12460,7/5/22 0:30,28.791
,,
12461,7/5/22 1:00,28.394
,,
12462,7/5/22 1:30,28.419
,,
12463,7/5/22 2:00,28.692
,,
12464,7/5/22 2:30,28.568
,,
12465,7/5/22 3:00,28.493
,,
12466,7/5/22 3:30,28.916
,,
12467,7/5/22 4:00,29.015
,,
12468,7/5/22 4:30,29.165
,,
12469,7/5/22 5:00,28.568
,,
12470,7/5/22 5:30,28.419
,,
12471,7/5/22 6:00,28.518
,,
12472,7/5/22 6:30,28.717
,,
12473,7/5/22 7:00,28.866
,,
12474,7/5/22 7:30,28.766
,,
12475,7/5/22 8:00,29.09
,,
12476,7/5/22 8:30,28.891
,,
12477,7/5/22 9:00,28.965
,,
12478,7/5/22 9:30,28.941
,,
12479,7/5/22 10:00,28.965
,,
12480,7/5/22 10:30,28.916
,,
12481,7/5/22 11:00,28.916
,,
12482,7/5/22 11:30,28.791
,,
12483,7/5/22 12:00,28.642
,,
12484,7/5/22 12:30,28.617
,,
12485,7/5/22 13:00,28.593
,,
12486,7/5/22 13:30,28.568
,,
12487,7/5/22 14:00,28.617
,,
12488,7/5/22 14:30,28.617
,,
12489,7/5/22 15:00,28.617
,,
12490,7/5/22 15:30,28.617
,,
12491,7/5/22 16:00,28.593
,,
12492,7/5/22 16:30,28.518
,,
12493,7/5/22 17:00,28.518
,,
12494,7/5/22 17:30,28.568
,,
12495,7/5/22 18:00,28.543
,,
12496,7/5/22 18:30,28.717
,,
12497,7/5/22 19:00,28.791
,,
12498,7/5/22 19:30,28.841
,,
12499,7/5/22 20:00,28.816
,,
12500,7/5/22 20:30,28.816
,,
12501,7/5/22 21:00,28.866
,,
12502,7/5/22 21:30,28.617
,,
12503,7/5/22 22:00,28.642
,,
12504,7/5/22 22:30,28.667
,,
12505,7/5/22 23:00,28.717
,,
12506,7/5/22 23:30,28.692
,,
12507,7/6/22 0:00,28.766
,,
12508,7/6/22 0:30,28.717
,,
12509,7/6/22 1:00,28.742
,,
12510,7/6/22 1:30,28.816
,,
12511,7/6/22 2:00,28.791
,,
12512,7/6/22 2:30,28.866
,,
12513,7/6/22 3:00,29.015
,,
12514,7/6/22 3:30,29.065
,,
12515,7/6/22 4:00,29.09
,,
12516,7/6/22 4:30,29.065
,,
12517,7/6/22 5:00,29.065
,,
12518,7/6/22 5:30,29.09
,,
12519,7/6/22 6:00,29.115
,,
12520,7/6/22 6:30,29.165
,,
12521,7/6/22 7:00,29.14
,,
12522,7/6/22 7:30,29.065
,,
12523,7/6/22 8:00,29.065
,,
12524,7/6/22 8:30,29.065
,,
12525,7/6/22 9:00,29.115
,,
12526,7/6/22 9:30,29.215
,,
12527,7/6/22 10:00,29.215
,,
12528,7/6/22 10:30,29.24
,,
12529,7/6/22 11:00,29.24
,,
12530,7/6/22 11:30,29.165
,,
12531,7/6/22 12:00,29.265
,,
12532,7/6/22 12:30,29.315
,,
12533,7/6/22 13:00,29.29
,,
12534,7/6/22 13:30,29.34
,,
12535,7/6/22 14:00,29.115
,,
12536,7/6/22 14:30,29.115
,,
12537,7/6/22 15:00,29.015
,,
12538,7/6/22 15:30,29.065
,,
12539,7/6/22 16:00,28.99
,,
12540,7/6/22 16:30,29.04
,,
12541,7/6/22 17:00,29.04
,,
12542,7/6/22 17:30,29.015
,,
12543,7/6/22 18:00,28.99
,,
12544,7/6/22 18:30,28.965
,,
12545,7/6/22 19:00,28.642
,,
12546,7/6/22 19:30,28.692
,,
12547,7/6/22 20:00,28.916
,,
12548,7/6/22 20:30,28.568
,,
12549,7/6/22 21:00,28.642
,,
12550,7/6/22 21:30,28.543
,,
12551,7/6/22 22:00,28.593
,,
12552,7/6/22 22:30,28.543
,,
12553,7/6/22 23:00,28.766
,,
12554,7/6/22 23:30,28.543
,,
12555,7/7/22 0:00,28.32
,,
12556,7/7/22 0:30,28.394
,,
12557,7/7/22 1:00,28.295
,,
12558,7/7/22 1:30,28.27
,,
12559,7/7/22 2:00,28.245
,,
12560,7/7/22 2:30,28.221
,,
12561,7/7/22 3:00,28.295
,,
12562,7/7/22 3:30,28.345
,,
12563,7/7/22 4:00,28.617
,,
12564,7/7/22 4:30,28.394
,,
12565,7/7/22 5:00,29.19
,,
12566,7/7/22 5:30,29.115
,,
12567,7/7/22 6:00,29.215
,,
12568,7/7/22 6:30,29.215
,,
12569,7/7/22 7:00,28.99
,,
12570,7/7/22 7:30,28.791
,,
12571,7/7/22 8:00,29.14
,,
12572,7/7/22 8:30,29.215
,,
12573,7/7/22 9:00,28.841
,,
12574,7/7/22 9:30,28.617
,,
12575,7/7/22 10:00,28.667
,,
12576,7/7/22 10:30,28.816
,,
12577,7/7/22 11:00,28.891
,,
12578,7/7/22 11:30,29.215
,,
12579,7/7/22 12:00,28.866
,,
12580,7/7/22 12:30,28.916
,,
12581,7/7/22 13:00,28.916
,,
12582,7/7/22 13:30,28.916
,,
12583,7/7/22 14:00,28.916
,,
12584,7/7/22 14:30,28.941
,,
12585,7/7/22 15:00,28.941
,,
12586,7/7/22 15:30,28.941
,,
12587,7/7/22 16:00,28.941
,,
12588,7/7/22 16:30,28.965
,,
12589,7/7/22 17:00,28.941
,,
12590,7/7/22 17:30,28.965
,,
12591,7/7/22 18:00,28.99
,,
12592,7/7/22 18:30,28.99
,,
12593,7/7/22 19:00,28.941
,,
12594,7/7/22 19:30,28.916
,,
12595,7/7/22 20:00,28.766
,,
12596,7/7/22 20:30,28.642
,,
12597,7/7/22 21:00,28.593
,,
12598,7/7/22 21:30,28.916
,,
12599,7/7/22 22:00,28.742
,,
12600,7/7/22 22:30,28.742
,,
12601,7/7/22 23:00,28.717
,,
12602,7/7/22 23:30,29.065
,,
12603,7/8/22 0:00,29.09
,,
12604,7/8/22 0:30,29.115
,,
12605,7/8/22 1:00,29.165
,,
12606,7/8/22 1:30,29.165
,,
12607,7/8/22 2:00,29.14
,,
12608,7/8/22 2:30,29.115
,,
12609,7/8/22 3:00,29.115
,,
12610,7/8/22 3:30,28.965
,,
12611,7/8/22 4:00,28.543
,,
12612,7/8/22 4:30,28.667
,,
12613,7/8/22 5:00,28.617
,,
12614,7/8/22 5:30,28.99
,,
12615,7/8/22 6:00,29.065
,,
12616,7/8/22 6:30,29.015
,,
12617,7/8/22 7:00,29.04
,,
12618,7/8/22 7:30,29.09
,,
12619,7/8/22 8:00,29.09
,,
12620,7/8/22 8:30,29.115
,,
12621,7/8/22 9:00,29.19
,,
12622,7/8/22 9:30,29.19
,,
12623,7/8/22 10:00,29.14
,,
12624,7/8/22 10:30,29.165
,,
12625,7/8/22 11:00,29.215
,,
12626,7/8/22 11:30,29.215
,,
12627,7/8/22 12:00,29.215
,,
12628,7/8/22 12:30,29.24
,,
12629,7/8/22 13:00,29.24
,,
12630,7/8/22 13:30,29.19
,,
12631,7/8/22 14:00,29.19
,,
12632,7/8/22 14:30,29.19
,,
12633,7/8/22 15:00,29.165
,,
12634,7/8/22 15:30,28.891
,,
12635,7/8/22 16:00,29.015
,,
12636,7/8/22 16:30,28.617
,,
12637,7/8/22 17:00,28.617
,,
12638,7/8/22 17:30,28.593
,,
12639,7/8/22 18:00,28.518
,,
12640,7/8/22 18:30,28.518
,,
12641,7/8/22 19:00,28.518
,,
12642,7/8/22 19:30,28.667
,,
12643,7/8/22 20:00,28.642
,,
12644,7/8/22 20:30,28.642
,,
12645,7/8/22 21:00,28.717
,,
12646,7/8/22 21:30,28.766
,,
12647,7/8/22 22:00,28.717
,,
12648,7/8/22 22:30,28.742
,,
12649,7/8/22 23:00,28.692
,,
12650,7/8/22 23:30,28.667
,,
12651,7/9/22 0:00,28.642
,,
12652,7/9/22 0:30,28.642
,,
12653,7/9/22 1:00,28.692
,,
12654,7/9/22 1:30,28.717
,,
12655,7/9/22 2:00,28.766
,,
12656,7/9/22 2:30,29.015
,,
12657,7/9/22 3:00,28.99
,,
12658,7/9/22 3:30,28.866
,,
12659,7/9/22 4:00,29.09
,,
12660,7/9/22 4:30,29.115
,,
12661,7/9/22 5:00,29.04
,,
12662,7/9/22 5:30,29.04
,,
12663,7/9/22 6:00,29.065
,,
12664,7/9/22 6:30,29.065
,,
12665,7/9/22 7:00,28.891
,,
12666,7/9/22 7:30,29.015
,,
12667,7/9/22 8:00,29.04
,,
12668,7/9/22 8:30,28.99
,,
12669,7/9/22 9:00,28.965
,,
12670,7/9/22 9:30,28.816
,,
12671,7/9/22 10:00,28.965
,,
12672,7/9/22 10:30,29.09
,,
12673,7/9/22 11:00,28.941
,,
12674,7/9/22 11:30,28.742
,,
12675,7/9/22 12:00,28.791
,,
12676,7/9/22 12:30,28.841
,,
12677,7/9/22 13:00,28.866
,,
12678,7/9/22 13:30,28.891
,,
12679,7/9/22 14:00,28.866
,,
12680,7/9/22 14:30,28.866
,,
12681,7/9/22 15:00,28.891
,,
12682,7/9/22 15:30,29.24
,,
12683,7/9/22 16:00,29.265
,,
12684,7/9/22 16:30,29.29
,,
12685,7/9/22 17:00,29.265
,,
12686,7/9/22 17:30,29.265
,,
12687,7/9/22 18:00,29.265
,,
12688,7/9/22 18:30,29.29
,,
12689,7/9/22 19:00,29.24
,,
12690,7/9/22 19:30,29.04
,,
12691,7/9/22 20:00,28.941
,,
12692,7/9/22 20:30,29.04
,,
12693,7/9/22 21:00,29.165
,,
12694,7/9/22 21:30,29.04
,,
12695,7/9/22 22:00,29.04
,,
12696,7/9/22 22:30,29.115
,,
12697,7/9/22 23:00,28.99
,,
12698,7/9/22 23:30,29.115
,,
12699,7/10/22 0:00,29.24
,,
12700,7/10/22 0:30,29.265
,,
12701,7/10/22 1:00,29.265
,,
12702,7/10/22 1:30,29.29
,,
12703,7/10/22 2:00,29.29
,,
12704,7/10/22 2:30,29.29
,,
12705,7/10/22 3:00,29.265
,,
12706,7/10/22 3:30,29.29
,,
12707,7/10/22 4:00,29.29
,,
12708,7/10/22 4:30,29.29
,,
12709,7/10/22 5:00,29.265
,,
12710,7/10/22 5:30,29.04
,,
12711,7/10/22 6:00,29.165
,,
12712,7/10/22 6:30,29.09
,,
12713,7/10/22 7:00,29.015
,,
12714,7/10/22 7:30,29.04
,,
12715,7/10/22 8:00,29.015
,,
12716,7/10/22 8:30,28.99
,,
12717,7/10/22 9:00,28.941
,,
12718,7/10/22 9:30,28.916
,,
12719,7/10/22 10:00,28.766
,,
12720,7/10/22 10:30,28.916
,,
12721,7/10/22 11:00,28.766
,,
12722,7/10/22 11:30,28.692
,,
12723,7/10/22 12:00,28.642
,,
12724,7/10/22 12:30,28.543
,,
12725,7/10/22 13:00,28.692
,,
12726,7/10/22 13:30,28.766
,,
12727,7/10/22 14:00,28.816
,,
12728,7/10/22 14:30,28.742
,,
12729,7/10/22 15:00,28.816
,,
12730,7/10/22 15:30,28.766
,,
12731,7/10/22 16:00,28.816
,,
12732,7/10/22 16:30,28.791
,,
12733,7/10/22 17:00,28.866
,,
12734,7/10/22 17:30,28.667
,,
12735,7/10/22 18:00,28.742
,,
12736,7/10/22 18:30,28.667
,,
12737,7/10/22 19:00,28.667
,,
12738,7/10/22 19:30,28.717
,,
12739,7/10/22 20:00,28.742
,,
12740,7/10/22 20:30,28.941
,,
12741,7/10/22 21:00,28.99
,,
12742,7/10/22 21:30,29.015
,,
12743,7/10/22 22:00,29.04
,,
12744,7/10/22 22:30,29.09
,,
12745,7/10/22 23:00,29.09
,,
12746,7/10/22 23:30,29.115
,,
12747,7/11/22 0:00,29.165
,,
12748,7/11/22 0:30,29.19
,,
12749,7/11/22 1:00,29.165
,,
12750,7/11/22 1:30,29.165
,,
12751,7/11/22 2:00,29.165
,,
12752,7/11/22 2:30,29.165
,,
12753,7/11/22 3:00,29.19
,,
12754,7/11/22 3:30,29.19
,,
12755,7/11/22 4:00,29.215
,,
12756,7/11/22 4:30,29.14
,,
12757,7/11/22 5:00,29.115
,,
12758,7/11/22 5:30,29.14
,,
12759,7/11/22 6:00,29.19
,,
12760,7/11/22 6:30,28.99
,,
12761,7/11/22 7:00,28.916
,,
12762,7/11/22 7:30,28.816
,,
12763,7/11/22 8:00,28.791
,,
12764,7/11/22 8:30,28.766
,,
12765,7/11/22 9:00,28.742
,,
12766,7/11/22 9:30,28.766
,,
12767,7/11/22 10:00,29.19
,,
12768,7/11/22 10:30,28.766
,,
12769,7/11/22 11:00,28.766
,,
12770,7/11/22 11:30,28.742
,,
12771,7/11/22 12:00,28.617
,,
12772,7/11/22 12:30,28.593
,,
12773,7/11/22 13:00,28.568
,,
12774,7/11/22 13:30,28.766
,,
12775,7/11/22 14:00,29.24
,,
12776,7/11/22 14:30,29.315
,,
12777,7/11/22 15:00,29.315
,,
12778,7/11/22 15:30,29.464
,,
12779,7/11/22 16:00,29.464
,,
12780,7/11/22 16:30,29.464
,,
12781,7/11/22 17:00,29.439
,,
12782,7/11/22 17:30,29.414
,,
12783,7/11/22 18:00,29.24
,,
12784,7/11/22 18:30,29.19
,,
12785,7/11/22 19:00,29.115
,,
12786,7/11/22 19:30,29.14
,,
12787,7/11/22 20:00,29.065
,,
12788,7/11/22 20:30,29.09
,,
12789,7/11/22 21:00,28.965
,,
12790,7/11/22 21:30,29.115
,,
12791,7/11/22 22:00,29.115
,,
12792,7/11/22 22:30,29.215
,,
12793,7/11/22 23:00,29.265
,,
12794,7/11/22 23:30,28.816
,,
12795,7/12/22 0:00,28.742
,,
12796,7/12/22 0:30,28.816
,,
12797,7/12/22 1:00,28.916
,,
12798,7/12/22 1:30,28.99
,,
12799,7/12/22 2:00,28.941
,,
12800,7/12/22 2:30,28.941
,,
12801,7/12/22 3:00,28.916
,,
12802,7/12/22 3:30,28.816
,,
12803,7/12/22 4:00,28.692
,,
12804,7/12/22 4:30,28.742
,,
12805,7/12/22 5:00,28.742
,,
12806,7/12/22 5:30,28.941
,,
12807,7/12/22 6:00,29.04
,,
12808,7/12/22 6:30,28.941
,,
12809,7/12/22 7:00,28.965
,,
12810,7/12/22 7:30,29.165
,,
12811,7/12/22 8:00,29.215
,,
12812,7/12/22 8:30,29.015
,,
12813,7/12/22 9:00,28.841
,,
12814,7/12/22 9:30,28.866
,,
12815,7/12/22 10:00,28.791
,,
12816,7/12/22 10:30,28.841
,,
12817,7/12/22 11:00,29.04
,,
12818,7/12/22 11:30,29.14
,,
12819,7/12/22 12:00,28.717
,,
12820,7/12/22 12:30,28.692
,,
12821,7/12/22 13:00,28.667
,,
12822,7/12/22 13:30,28.543
,,
12823,7/12/22 14:00,28.593
,,
12824,7/12/22 14:30,28.667
,,
12825,7/12/22 15:00,28.791
,,
12826,7/12/22 15:30,28.791
,,
12827,7/12/22 16:00,28.841
,,
12828,7/12/22 16:30,28.841
,,
12829,7/12/22 17:00,28.841
,,
12830,7/12/22 17:30,28.866
,,
12831,7/12/22 18:00,28.841
,,
12832,7/12/22 18:30,28.816
,,
12833,7/12/22 19:00,28.891
,,
12834,7/12/22 19:30,28.766
,,
12835,7/12/22 20:00,28.742
,,
12836,7/12/22 20:30,28.717
,,
12837,7/12/22 21:00,28.717
,,
12838,7/12/22 21:30,28.692
,,
12839,7/12/22 22:00,28.617
,,
12840,7/12/22 22:30,28.617
,,
12841,7/12/22 23:00,28.642
,,
12842,7/12/22 23:30,28.816
,,
12843,7/13/22 0:00,28.667
,,
12844,7/13/22 0:30,28.717
,,
12845,7/13/22 1:00,28.916
,,
12846,7/13/22 1:30,28.717
,,
12847,7/13/22 2:00,28.866
,,
12848,7/13/22 2:30,28.866
,,
12849,7/13/22 3:00,28.766
,,
12850,7/13/22 3:30,28.568
,,
12851,7/13/22 4:00,28.543
,,
12852,7/13/22 4:30,28.518
,,
12853,7/13/22 5:00,28.543
,,
12854,7/13/22 5:30,28.593
,,
12855,7/13/22 6:00,28.717
,,
12856,7/13/22 6:30,28.667
,,
12857,7/13/22 7:00,28.667
,,
12858,7/13/22 7:30,28.692
,,
12859,7/13/22 8:00,28.717
,,
12860,7/13/22 8:30,28.444
,,
12861,7/13/22 9:00,28.468
,,
12862,7/13/22 9:30,28.468
,,
12863,7/13/22 10:00,28.394
,,
12864,7/13/22 10:30,28.891
,,
12865,7/13/22 11:00,28.916
,,
12866,7/13/22 11:30,28.866
,,
12867,7/13/22 12:00,28.941
,,
12868,7/13/22 12:30,28.99
,,
12869,7/13/22 13:00,29.165
,,
12870,7/13/22 13:30,29.34
,,
12871,7/13/22 14:00,29.389
,,
12872,7/13/22 14:30,29.389
,,
12873,7/13/22 15:00,29.389
,,
12874,7/13/22 15:30,29.14
,,
12875,7/13/22 16:00,29.215
,,
12876,7/13/22 16:30,29.315
,,
12877,7/13/22 17:00,29.065
,,
12878,7/13/22 17:30,29.09
,,
12879,7/13/22 18:00,29.165
,,
12880,7/13/22 18:30,29.29
,,
12881,7/13/22 19:00,29.24
,,
12882,7/13/22 19:30,29.315
,,
12883,7/13/22 20:00,29.29
,,
12884,7/13/22 20:30,29.315
,,
12885,7/13/22 21:00,29.265
,,
12886,7/13/22 21:30,29.29
,,
12887,7/13/22 22:00,29.265
,,
12888,7/13/22 22:30,29.265
,,
12889,7/13/22 23:00,29.265
,,
12890,7/13/22 23:30,29.315
,,
12891,7/14/22 0:00,29.265
,,
12892,7/14/22 0:30,29.265
,,
12893,7/14/22 1:00,29.24
,,
12894,7/14/22 1:30,29.215
,,
12895,7/14/22 2:00,29.215
,,
12896,7/14/22 2:30,29.215
,,
12897,7/14/22 3:00,29.19
,,
12898,7/14/22 3:30,29.34
,,
12899,7/14/22 4:00,29.34
,,
12900,7/14/22 4:30,29.29
,,
12901,7/14/22 5:00,29.265
,,
12902,7/14/22 5:30,29.215
,,
12903,7/14/22 6:00,29.315
,,
12904,7/14/22 6:30,29.14
,,
12905,7/14/22 7:00,29.065
,,
12906,7/14/22 7:30,29.115
,,
12907,7/14/22 8:00,29.265
,,
12908,7/14/22 8:30,29.215
,,
12909,7/14/22 9:00,29.09
,,
12910,7/14/22 9:30,29.015
,,
12911,7/14/22 10:00,29.065
,,
12912,7/14/22 10:30,28.816
,,
12913,7/14/22 11:00,28.916
,,
12914,7/14/22 11:30,29.04
,,
12915,7/14/22 12:00,29.14
,,
12916,7/14/22 12:30,29.14
,,
12917,7/14/22 13:00,29.09
,,
12918,7/14/22 13:30,28.866
,,
12919,7/14/22 14:00,28.766
,,
12920,7/14/22 14:30,28.766
,,
12921,7/14/22 15:00,28.791
,,
12922,7/14/22 15:30,28.766
,,
12923,7/14/22 16:00,28.766
,,
12924,7/14/22 16:30,28.692
,,
12925,7/14/22 17:00,28.667
,,
12926,7/14/22 17:30,28.742
,,
12927,7/14/22 18:00,28.617
,,
12928,7/14/22 18:30,28.717
,,
12929,7/14/22 19:00,28.791
,,
12930,7/14/22 19:30,28.941
,,
12931,7/14/22 20:00,28.841
,,
12932,7/14/22 20:30,28.866
,,
12933,7/14/22 21:00,28.816
,,
12934,7/14/22 21:30,28.866
,,
12935,7/14/22 22:00,28.866
,,
12936,7/14/22 22:30,29.14
,,
12937,7/14/22 23:00,28.891
,,
12938,7/14/22 23:30,28.866
,,
12939,7/15/22 0:00,28.941
,,
12940,7/15/22 0:30,29.09
,,
12941,7/15/22 1:00,29.14
,,
12942,7/15/22 1:30,29.215
,,
12943,7/15/22 2:00,29.215
,,
12944,7/15/22 2:30,29.19
,,
12945,7/15/22 3:00,29.19
,,
12946,7/15/22 3:30,28.941
,,
12947,7/15/22 4:00,29.065
,,
12948,7/15/22 4:30,28.965
,,
12949,7/15/22 5:00,28.965
,,
12950,7/15/22 5:30,28.916
,,
12951,7/15/22 6:00,28.891
,,
12952,7/15/22 6:30,28.916
,,
12953,7/15/22 7:00,28.916
,,
12954,7/15/22 7:30,28.941
,,
12955,7/15/22 8:00,29.34
,,
12956,7/15/22 8:30,29.389
,,
12957,7/15/22 9:00,29.389
,,
12958,7/15/22 9:30,29.34
,,
12959,7/15/22 10:00,29.315
,,
12960,7/15/22 10:30,29.14
,,
12961,7/15/22 11:00,29.015
,,
12962,7/15/22 11:30,28.99
,,
