Plot Title: Marthas_40,,
,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20495263, SEN S/N: 20495263)"
13652,7/29/22 22:30,29.715
,,
13653,7/29/22 23:00,29.715
,,
13654,7/29/22 23:30,29.715
,,
13655,7/30/22 0:00,29.715
,,
13656,7/30/22 0:30,29.715
,,
13657,7/30/22 1:00,29.715
,,
13658,7/30/22 1:30,29.74
,,
13659,7/30/22 2:00,29.74
,,
13660,7/30/22 2:30,29.715
,,
13661,7/30/22 3:00,29.715
,,
13662,7/30/22 3:30,29.715
,,
13663,7/30/22 4:00,29.54
,,
13664,7/30/22 4:30,29.565
,,
13665,7/30/22 5:00,29.565
,,
13666,7/30/22 5:30,29.59
,,
13667,7/30/22 6:00,29.414
,,
13668,7/30/22 6:30,29.464
,,
13669,7/30/22 7:00,29.565
,,
13670,7/30/22 7:30,29.515
,,
13671,7/30/22 8:00,29.515
,,
13672,7/30/22 8:30,29.565
,,
13673,7/30/22 9:00,29.615
,,
13674,7/30/22 9:30,29.715
,,
13675,7/30/22 10:00,29.715
,,
13676,7/30/22 10:30,29.815
,,
13677,7/30/22 11:00,29.865
,,
13678,7/30/22 11:30,29.89
,,
13679,7/30/22 12:00,29.916
,,
13680,7/30/22 12:30,29.941
,,
13681,7/30/22 13:00,29.991
,,
13682,7/30/22 13:30,30.041
,,
13683,7/30/22 14:00,30.091
,,
13684,7/30/22 14:30,29.79
,,
13685,7/30/22 15:00,29.941
,,
13686,7/30/22 15:30,29.79
,,
13687,7/30/22 16:00,29.84
,,
13688,7/30/22 16:30,29.865
,,
13689,7/30/22 17:00,29.89
,,
13690,7/30/22 17:30,29.84
,,
13691,7/30/22 18:00,29.815
,,
13692,7/30/22 18:30,29.765
,,
13693,7/30/22 19:00,29.74
,,
13694,7/30/22 19:30,29.69
,,
13695,7/30/22 20:00,29.69
,,
13696,7/30/22 20:30,29.715
,,
13697,7/30/22 21:00,29.715
,,
13698,7/30/22 21:30,29.715
,,
13699,7/30/22 22:00,29.715
,,
13700,7/30/22 22:30,29.715
,,
13701,7/30/22 23:00,29.69
,,
13702,7/30/22 23:30,29.69
,,
13703,7/31/22 0:00,29.69
,,
13704,7/31/22 0:30,29.69
,,
13705,7/31/22 1:00,29.69
,,
13706,7/31/22 1:30,29.665
,,
13707,7/31/22 2:00,29.69
,,
13708,7/31/22 2:30,29.69
,,
13709,7/31/22 3:00,29.69
,,
13710,7/31/22 3:30,29.715
,,
13711,7/31/22 4:00,29.715
,,
13712,7/31/22 4:30,29.715
,,
13713,7/31/22 5:00,29.715
,,
13714,7/31/22 5:30,29.715
,,
13715,7/31/22 6:00,29.715
,,
13716,7/31/22 6:30,29.715
,,
13717,7/31/22 7:00,29.715
,,
13718,7/31/22 7:30,29.765
,,
13719,7/31/22 8:00,29.79
,,
13720,7/31/22 8:30,29.815
,,
13721,7/31/22 9:00,29.865
,,
13722,7/31/22 9:30,29.916
,,
13723,7/31/22 10:00,29.966
,,
13724,7/31/22 10:30,29.941
,,
13725,7/31/22 11:00,30.041
,,
13726,7/31/22 11:30,29.966
,,
13727,7/31/22 12:00,30.066
,,
13728,7/31/22 12:30,30.091
,,
13729,7/31/22 13:00,30.167
,,
13730,7/31/22 13:30,30.167
,,
13731,7/31/22 14:00,30.117
,,
13732,7/31/22 14:30,30.016
,,
13733,7/31/22 15:00,30.041
,,
13734,7/31/22 15:30,29.941
,,
13735,7/31/22 16:00,30.041
,,
13736,7/31/22 16:30,30.041
,,
13737,7/31/22 17:00,29.991
,,
13738,7/31/22 17:30,29.865
,,
13739,7/31/22 18:00,29.865
,,
13740,7/31/22 18:30,29.84
,,
13741,7/31/22 19:00,29.84
,,
13742,7/31/22 19:30,29.865
,,
13743,7/31/22 20:00,29.865
,,
13744,7/31/22 20:30,29.865
,,
13745,7/31/22 21:00,29.865
,,
13746,7/31/22 21:30,29.865
,,
13747,7/31/22 22:00,29.865
,,
13748,7/31/22 22:30,29.84
,,
13749,7/31/22 23:00,29.84
,,
13750,7/31/22 23:30,29.84
,,
13751,8/1/22 0:00,29.815
,,
13752,8/1/22 0:30,29.815
,,
13753,8/1/22 1:00,29.815
,,
13754,8/1/22 1:30,29.815
,,
13755,8/1/22 2:00,29.815
,,
13756,8/1/22 2:30,29.84
,,
13757,8/1/22 3:00,29.84
,,
13758,8/1/22 3:30,29.84
,,
13759,8/1/22 4:00,29.815
,,
13760,8/1/22 4:30,29.815
,,
13761,8/1/22 5:00,29.815
,,
13762,8/1/22 5:30,29.79
,,
13763,8/1/22 6:00,29.815
,,
13764,8/1/22 6:30,29.815
,,
13765,8/1/22 7:00,29.79
,,
13766,8/1/22 7:30,29.84
,,
13767,8/1/22 8:00,29.89
,,
13768,8/1/22 8:30,29.865
,,
13769,8/1/22 9:00,29.89
,,
13770,8/1/22 9:30,29.916
,,
13771,8/1/22 10:00,29.865
,,
13772,8/1/22 10:30,29.991
,,
13773,8/1/22 11:00,29.991
,,
13774,8/1/22 11:30,30.016
,,
13775,8/1/22 12:00,30.091
,,
13776,8/1/22 12:30,30.117
,,
13777,8/1/22 13:00,30.117
,,
13778,8/1/22 13:30,30.117
,,
13779,8/1/22 14:00,30.091
,,
13780,8/1/22 14:30,30.091
,,
13781,8/1/22 15:00,29.916
,,
13782,8/1/22 15:30,30.016
,,
13783,8/1/22 16:00,29.966
,,
13784,8/1/22 16:30,30.016
,,
13785,8/1/22 17:00,29.991
,,
13786,8/1/22 17:30,29.941
,,
13787,8/1/22 18:00,29.941
,,
13788,8/1/22 18:30,29.89
,,
13789,8/1/22 19:00,29.815
,,
13790,8/1/22 19:30,29.815
,,
13791,8/1/22 20:00,29.84
,,
13792,8/1/22 20:30,29.815
,,
13793,8/1/22 21:00,29.815
,,
13794,8/1/22 21:30,29.815
,,
13795,8/1/22 22:00,29.84
,,
13796,8/1/22 22:30,29.84
,,
13797,8/1/22 23:00,29.815
,,
13798,8/1/22 23:30,29.84
,,
13799,8/2/22 0:00,29.84
,,
13800,8/2/22 0:30,29.865
,,
13801,8/2/22 1:00,29.84
,,
13802,8/2/22 1:30,29.84
,,
13803,8/2/22 2:00,29.815
,,
13804,8/2/22 2:30,29.79
,,
13805,8/2/22 3:00,29.79
,,
13806,8/2/22 3:30,29.765
,,
13807,8/2/22 4:00,29.765
,,
13808,8/2/22 4:30,29.765
,,
13809,8/2/22 5:00,29.79
,,
13810,8/2/22 5:30,29.79
,,
13811,8/2/22 6:00,29.79
,,
13812,8/2/22 6:30,29.815
,,
13813,8/2/22 7:00,29.815
,,
13814,8/2/22 7:30,29.865
,,
13815,8/2/22 8:00,29.89
,,
13816,8/2/22 8:30,29.865
,,
13817,8/2/22 9:00,29.865
,,
13818,8/2/22 9:30,29.916
,,
13819,8/2/22 10:00,29.916
,,
13820,8/2/22 10:30,29.966
,,
13821,8/2/22 11:00,30.091
,,
13822,8/2/22 11:30,30.066
,,
13823,8/2/22 12:00,30.142
,,
13824,8/2/22 12:30,30.016
,,
13825,8/2/22 13:00,30.142
,,
13826,8/2/22 13:30,30.066
,,
13827,8/2/22 14:00,29.991
,,
13828,8/2/22 14:30,30.117
,,
13829,8/2/22 15:00,30.091
,,
13830,8/2/22 15:30,30.066
,,
13831,8/2/22 16:00,30.041
,,
13832,8/2/22 16:30,30.016
,,
13833,8/2/22 17:00,30.016
,,
13834,8/2/22 17:30,29.966
,,
13835,8/2/22 18:00,29.966
,,
13836,8/2/22 18:30,29.916
,,
13837,8/2/22 19:00,29.916
,,
13838,8/2/22 19:30,29.916
,,
13839,8/2/22 20:00,29.89
,,
13840,8/2/22 20:30,29.865
,,
13841,8/2/22 21:00,29.865
,,
13842,8/2/22 21:30,29.865
,,
13843,8/2/22 22:00,29.865
,,
13844,8/2/22 22:30,29.865
,,
13845,8/2/22 23:00,29.84
,,
13846,8/2/22 23:30,29.84
,,
13847,8/3/22 0:00,29.84
,,
13848,8/3/22 0:30,29.865
,,
13849,8/3/22 1:00,29.865
,,
13850,8/3/22 1:30,29.865
,,
13851,8/3/22 2:00,29.865
,,
13852,8/3/22 2:30,29.84
,,
13853,8/3/22 3:00,29.84
,,
13854,8/3/22 3:30,29.84
,,
13855,8/3/22 4:00,29.84
,,
13856,8/3/22 4:30,29.84
,,
13857,8/3/22 5:00,29.84
,,
13858,8/3/22 5:30,29.84
,,
13859,8/3/22 6:00,29.84
,,
13860,8/3/22 6:30,29.84
,,
13861,8/3/22 7:00,29.84
,,
13862,8/3/22 7:30,29.84
,,
13863,8/3/22 8:00,29.865
,,
13864,8/3/22 8:30,29.89
,,
13865,8/3/22 9:00,29.916
,,
13866,8/3/22 9:30,29.941
,,
13867,8/3/22 10:00,29.966
,,
13868,8/3/22 10:30,29.991
,,
13869,8/3/22 11:00,30.016
,,
13870,8/3/22 11:30,30.066
,,
13871,8/3/22 12:00,30.091
,,
13872,8/3/22 12:30,30.142
,,
13873,8/3/22 13:00,30.142
,,
13874,8/3/22 13:30,30.167
,,
13875,8/3/22 14:00,30.117
,,
13876,8/3/22 14:30,30.117
,,
13877,8/3/22 15:00,30.117
,,
13878,8/3/22 15:30,30.091
,,
13879,8/3/22 16:00,30.066
,,
13880,8/3/22 16:30,30.066
,,
13881,8/3/22 17:00,30.041
,,
13882,8/3/22 17:30,30.016
,,
13883,8/3/22 18:00,29.991
,,
13884,8/3/22 18:30,29.966
,,
13885,8/3/22 19:00,29.941
,,
13886,8/3/22 19:30,29.916
,,
13887,8/3/22 20:00,29.916
,,
13888,8/3/22 20:30,29.916
,,
13889,8/3/22 21:00,29.916
,,
13890,8/3/22 21:30,29.89
,,
13891,8/3/22 22:00,29.89
,,
13892,8/3/22 22:30,29.89
,,
13893,8/3/22 23:00,29.89
,,
13894,8/3/22 23:30,29.89
,,
13895,8/4/22 0:00,29.89
,,
13896,8/4/22 0:30,29.89
,,
13897,8/4/22 1:00,29.89
,,
13898,8/4/22 1:30,29.89
,,
13899,8/4/22 2:00,29.916
,,
13900,8/4/22 2:30,29.941
,,
13901,8/4/22 3:00,29.966
,,
13902,8/4/22 3:30,29.966
,,
13903,8/4/22 4:00,29.941
,,
13904,8/4/22 4:30,29.941
,,
13905,8/4/22 5:00,29.941
,,
13906,8/4/22 5:30,29.941
,,
13907,8/4/22 6:00,29.916
,,
13908,8/4/22 6:30,29.865
,,
13909,8/4/22 7:00,29.89
,,
13910,8/4/22 7:30,29.941
,,
13911,8/4/22 8:00,29.966
,,
13912,8/4/22 8:30,29.966
,,
13913,8/4/22 9:00,29.991
,,
13914,8/4/22 9:30,30.041
,,
13915,8/4/22 10:00,30.091
,,
13916,8/4/22 10:30,30.142
,,
13917,8/4/22 11:00,30.192
,,
13918,8/4/22 11:30,30.243
,,
13919,8/4/22 12:00,30.293
,,
13920,8/4/22 12:30,30.293
,,
13921,8/4/22 13:00,30.117
,,
13922,8/4/22 13:30,30.293
,,
13923,8/4/22 14:00,30.343
,,
13924,8/4/22 14:30,30.268
,,
13925,8/4/22 15:00,30.268
,,
13926,8/4/22 15:30,30.217
,,
13927,8/4/22 16:00,30.217
,,
13928,8/4/22 16:30,30.167
,,
13929,8/4/22 17:00,30.167
,,
13930,8/4/22 17:30,30.117
,,
13931,8/4/22 18:00,30.091
,,
13932,8/4/22 18:30,30.041
,,
13933,8/4/22 19:00,30.041
,,
13934,8/4/22 19:30,30.041
,,
13935,8/4/22 20:00,29.991
,,
13936,8/4/22 20:30,30.016
,,
13937,8/4/22 21:00,29.991
,,
13938,8/4/22 21:30,29.991
,,
13939,8/4/22 22:00,29.991
,,
13940,8/4/22 22:30,29.966
,,
13941,8/4/22 23:00,29.966
,,
13942,8/4/22 23:30,29.966
,,
13943,8/5/22 0:00,29.966
,,
13944,8/5/22 0:30,29.966
,,
13945,8/5/22 1:00,29.966
,,
13946,8/5/22 1:30,29.966
,,
13947,8/5/22 2:00,29.966
,,
13948,8/5/22 2:30,29.966
,,
13949,8/5/22 3:00,29.966
,,
13950,8/5/22 3:30,29.991
,,
13951,8/5/22 4:00,29.991
,,
13952,8/5/22 4:30,29.991
,,
13953,8/5/22 5:00,29.966
,,
13954,8/5/22 5:30,29.966
,,
13955,8/5/22 6:00,29.941
,,
13956,8/5/22 6:30,29.941
,,
13957,8/5/22 7:00,29.966
,,
13958,8/5/22 7:30,29.966
,,
13959,8/5/22 8:00,29.991
,,
13960,8/5/22 8:30,30.016
,,
13961,8/5/22 9:00,30.016
,,
13962,8/5/22 9:30,30.066
,,
13963,8/5/22 10:00,30.142
,,
13964,8/5/22 10:30,30.243
,,
13965,8/5/22 11:00,30.243
,,
13966,8/5/22 11:30,30.217
,,
13967,8/5/22 12:00,30.167
,,
13968,8/5/22 12:30,30.167
,,
13969,8/5/22 13:00,30.167
,,
13970,8/5/22 13:30,30.066
,,
13971,8/5/22 14:00,30.167
,,
13972,8/5/22 14:30,30.091
,,
13973,8/5/22 15:00,30.066
,,
13974,8/5/22 15:30,30.091
,,
13975,8/5/22 16:00,30.091
,,
13976,8/5/22 16:30,30.142
,,
13977,8/5/22 17:00,30.117
,,
13978,8/5/22 17:30,30.117
,,
13979,8/5/22 18:00,30.091
,,
13980,8/5/22 18:30,30.066
,,
13981,8/5/22 19:00,30.041
,,
13982,8/5/22 19:30,30.041
,,
13983,8/5/22 20:00,30.041
,,
13984,8/5/22 20:30,30.041
,,
13985,8/5/22 21:00,30.041
,,
13986,8/5/22 21:30,30.041
,,
13987,8/5/22 22:00,30.041
,,
13988,8/5/22 22:30,30.041
,,
13989,8/5/22 23:00,30.016
,,
13990,8/5/22 23:30,29.991
,,
13991,8/6/22 0:00,29.991
,,
13992,8/6/22 0:30,29.991
,,
13993,8/6/22 1:00,29.991
,,
13994,8/6/22 1:30,29.991
,,
13995,8/6/22 2:00,29.991
,,
13996,8/6/22 2:30,29.966
,,
13997,8/6/22 3:00,29.966
,,
13998,8/6/22 3:30,29.941
,,
13999,8/6/22 4:00,29.941
,,
14000,8/6/22 4:30,29.916
,,
14001,8/6/22 5:00,29.916
,,
14002,8/6/22 5:30,29.941
,,
14003,8/6/22 6:00,29.941
,,
14004,8/6/22 6:30,29.941
,,
14005,8/6/22 7:00,29.991
,,
14006,8/6/22 7:30,29.991
,,
14007,8/6/22 8:00,30.016
,,
14008,8/6/22 8:30,30.041
,,
14009,8/6/22 9:00,30.066
,,
14010,8/6/22 9:30,30.041
,,
14011,8/6/22 10:00,30.041
,,
14012,8/6/22 10:30,30.066
,,
14013,8/6/22 11:00,30.066
,,
14014,8/6/22 11:30,30.091
,,
14015,8/6/22 12:00,30.091
,,
14016,8/6/22 12:30,30.293
,,
14017,8/6/22 13:00,30.268
,,
14018,8/6/22 13:30,30.318
,,
14019,8/6/22 14:00,30.318
,,
14020,8/6/22 14:30,30.268
,,
14021,8/6/22 15:00,30.217
,,
14022,8/6/22 15:30,30.217
,,
14023,8/6/22 16:00,30.192
,,
14024,8/6/22 16:30,30.117
,,
14025,8/6/22 17:00,30.142
,,
14026,8/6/22 17:30,30.066
,,
14027,8/6/22 18:00,30.016
,,
14028,8/6/22 18:30,29.991
,,
14029,8/6/22 19:00,29.966
,,
14030,8/6/22 19:30,29.966
,,
14031,8/6/22 20:00,29.966
,,
14032,8/6/22 20:30,29.966
,,
14033,8/6/22 21:00,29.991
,,
14034,8/6/22 21:30,29.991
,,
14035,8/6/22 22:00,29.991
,,
14036,8/6/22 22:30,29.966
,,
14037,8/6/22 23:00,29.966
,,
14038,8/6/22 23:30,29.966
,,
14039,8/7/22 0:00,29.966
,,
14040,8/7/22 0:30,29.966
,,
14041,8/7/22 1:00,29.966
,,
14042,8/7/22 1:30,29.966
,,
14043,8/7/22 2:00,29.966
,,
14044,8/7/22 2:30,29.966
,,
14045,8/7/22 3:00,29.966
,,
14046,8/7/22 3:30,29.941
,,
14047,8/7/22 4:00,29.941
,,
14048,8/7/22 4:30,29.941
,,
14049,8/7/22 5:00,29.941
,,
14050,8/7/22 5:30,29.916
,,
14051,8/7/22 6:00,29.916
,,
14052,8/7/22 6:30,29.916
,,
14053,8/7/22 7:00,29.916
,,
14054,8/7/22 7:30,29.916
,,
14055,8/7/22 8:00,29.89
,,
14056,8/7/22 8:30,29.89
,,
14057,8/7/22 9:00,29.916
,,
14058,8/7/22 9:30,29.941
,,
14059,8/7/22 10:00,29.966
,,
14060,8/7/22 10:30,29.991
,,
14061,8/7/22 11:00,29.941
,,
14062,8/7/22 11:30,29.991
,,
14063,8/7/22 12:00,30.016
,,
14064,8/7/22 12:30,30.016
,,
14065,8/7/22 13:00,30.066
,,
14066,8/7/22 13:30,30.041
,,
14067,8/7/22 14:00,30.066
,,
14068,8/7/22 14:30,30.041
,,
14069,8/7/22 15:00,30.041
,,
14070,8/7/22 15:30,30.041
,,
14071,8/7/22 16:00,30.142
,,
14072,8/7/22 16:30,30.142
,,
14073,8/7/22 17:00,30.041
,,
14074,8/7/22 17:30,30.016
,,
14075,8/7/22 18:00,29.991
,,
14076,8/7/22 18:30,29.991
,,
14077,8/7/22 19:00,29.966
,,
14078,8/7/22 19:30,29.941
,,
14079,8/7/22 20:00,29.941
,,
14080,8/7/22 20:30,29.941
,,
14081,8/7/22 21:00,29.941
,,
14082,8/7/22 21:30,29.941
,,
14083,8/7/22 22:00,29.966
,,
14084,8/7/22 22:30,29.966
,,
14085,8/7/22 23:00,29.941
,,
14086,8/7/22 23:30,29.941
,,
14087,8/8/22 0:00,29.941
,,
14088,8/8/22 0:30,29.941
,,
14089,8/8/22 1:00,29.941
,,
14090,8/8/22 1:30,29.916
,,
14091,8/8/22 2:00,29.916
,,
14092,8/8/22 2:30,29.89
,,
14093,8/8/22 3:00,29.89
,,
14094,8/8/22 3:30,29.89
,,
14095,8/8/22 4:00,29.89
,,
14096,8/8/22 4:30,29.89
,,
14097,8/8/22 5:00,29.89
,,
14098,8/8/22 5:30,29.89
,,
14099,8/8/22 6:00,29.865
,,
14100,8/8/22 6:30,29.865
,,
14101,8/8/22 7:00,29.89
,,
14102,8/8/22 7:30,29.89
,,
14103,8/8/22 8:00,29.89
,,
14104,8/8/22 8:30,29.941
,,
14105,8/8/22 9:00,29.941
,,
14106,8/8/22 9:30,29.916
,,
14107,8/8/22 10:00,29.916
,,
14108,8/8/22 10:30,29.916
,,
14109,8/8/22 11:00,29.966
,,
14110,8/8/22 11:30,30.066
,,
14111,8/8/22 12:00,30.066
,,
14112,8/8/22 12:30,30.066
,,
14113,8/8/22 13:00,30.142
,,
14114,8/8/22 13:30,30.167
,,
14115,8/8/22 14:00,30.192
,,
14116,8/8/22 14:30,30.192
,,
14117,8/8/22 15:00,30.142
,,
14118,8/8/22 15:30,29.941
,,
14119,8/8/22 16:00,29.916
,,
14120,8/8/22 16:30,29.916
,,
14121,8/8/22 17:00,29.991
,,
14122,8/8/22 17:30,29.916
,,
14123,8/8/22 18:00,29.916
,,
14124,8/8/22 18:30,29.916
,,
14125,8/8/22 19:00,29.89
,,
14126,8/8/22 19:30,29.89
,,
14127,8/8/22 20:00,29.89
,,
14128,8/8/22 20:30,29.865
,,
14129,8/8/22 21:00,29.865
,,
14130,8/8/22 21:30,29.865
,,
14131,8/8/22 22:00,29.865
,,
14132,8/8/22 22:30,29.865
,,
14133,8/8/22 23:00,29.89
,,
14134,8/8/22 23:30,29.89
,,
14135,8/9/22 0:00,29.89
,,
14136,8/9/22 0:30,29.89
,,
14137,8/9/22 1:00,29.89
,,
14138,8/9/22 1:30,29.89
,,
14139,8/9/22 2:00,29.865
,,
14140,8/9/22 2:30,29.865
,,
14141,8/9/22 3:00,29.865
,,
14142,8/9/22 3:30,29.865
,,
14143,8/9/22 4:00,29.865
,,
14144,8/9/22 4:30,29.865
,,
14145,8/9/22 5:00,29.865
,,
14146,8/9/22 5:30,29.865
,,
14147,8/9/22 6:00,29.865
,,
14148,8/9/22 6:30,29.865
,,
14149,8/9/22 7:00,29.865
,,
14150,8/9/22 7:30,29.865
,,
14151,8/9/22 8:00,29.865
,,
14152,8/9/22 8:30,29.865
,,
14153,8/9/22 9:00,29.865
,,
14154,8/9/22 9:30,29.89
,,
14155,8/9/22 10:00,29.941
,,
14156,8/9/22 10:30,30.066
,,
14157,8/9/22 11:00,30.016
,,
14158,8/9/22 11:30,30.016
,,
14159,8/9/22 12:00,30.041
,,
14160,8/9/22 12:30,30.041
,,
14161,8/9/22 13:00,30.041
,,
14162,8/9/22 13:30,29.966
,,
14163,8/9/22 14:00,30.016
,,
14164,8/9/22 14:30,29.991
,,
14165,8/9/22 15:00,29.991
,,
14166,8/9/22 15:30,29.966
,,
14167,8/9/22 16:00,29.941
,,
14168,8/9/22 16:30,29.941
,,
14169,8/9/22 17:00,29.89
,,
14170,8/9/22 17:30,29.865
,,
14171,8/9/22 18:00,29.865
,,
14172,8/9/22 18:30,29.84
,,
14173,8/9/22 19:00,29.84
,,
14174,8/9/22 19:30,29.84
,,
14175,8/9/22 20:00,29.815
,,
14176,8/9/22 20:30,29.815
,,
14177,8/9/22 21:00,29.815
,,
14178,8/9/22 21:30,29.815
,,
14179,8/9/22 22:00,29.815
,,
14180,8/9/22 22:30,29.815
,,
14181,8/9/22 23:00,29.79
,,
14182,8/9/22 23:30,29.79
,,
14183,8/10/22 0:00,29.815
,,
14184,8/10/22 0:30,29.815
,,
14185,8/10/22 1:00,29.815
,,
14186,8/10/22 1:30,29.815
,,
14187,8/10/22 2:00,29.815
,,
14188,8/10/22 2:30,29.815
,,
14189,8/10/22 3:00,29.79
,,
14190,8/10/22 3:30,29.79
,,
14191,8/10/22 4:00,29.79
,,
14192,8/10/22 4:30,29.79
,,
14193,8/10/22 5:00,29.79
,,
14194,8/10/22 5:30,29.79
,,
14195,8/10/22 6:00,29.765
,,
14196,8/10/22 6:30,29.765
,,
14197,8/10/22 7:00,29.765
,,
14198,8/10/22 7:30,29.79
,,
14199,8/10/22 8:00,29.815
,,
14200,8/10/22 8:30,29.865
,,
14201,8/10/22 9:00,29.84
,,
14202,8/10/22 9:30,29.89
,,
14203,8/10/22 10:00,29.916
,,
14204,8/10/22 10:30,29.865
,,
14205,8/10/22 11:00,29.84
,,
14206,8/10/22 11:30,29.84
,,
14207,8/10/22 12:00,29.941
,,
14208,8/10/22 12:30,29.916
,,
14209,8/10/22 13:00,30.016
,,
14210,8/10/22 13:30,30.142
,,
14211,8/10/22 14:00,30.117
,,
14212,8/10/22 14:30,29.916
,,
14213,8/10/22 15:00,29.865
,,
14214,8/10/22 15:30,29.991
,,
14215,8/10/22 16:00,29.991
,,
14216,8/10/22 16:30,29.941
,,
14217,8/10/22 17:00,29.916
,,
14218,8/10/22 17:30,29.865
,,
14219,8/10/22 18:00,29.865
,,
14220,8/10/22 18:30,29.865
,,
14221,8/10/22 19:00,29.865
,,
14222,8/10/22 19:30,29.815
,,
14223,8/10/22 20:00,29.765
,,
14224,8/10/22 20:30,29.74
,,
14225,8/10/22 21:00,29.74
,,
14226,8/10/22 21:30,29.74
,,
14227,8/10/22 22:00,29.765
,,
14228,8/10/22 22:30,29.765
,,
14229,8/10/22 23:00,29.765
,,
14230,8/10/22 23:30,29.765
,,
14231,8/11/22 0:00,29.74
,,
14232,8/11/22 0:30,29.815
,,
14233,8/11/22 1:00,29.79
,,
14234,8/11/22 1:30,29.79
,,
14235,8/11/22 2:00,29.79
,,
14236,8/11/22 2:30,29.79
,,
14237,8/11/22 3:00,29.79
,,
14238,8/11/22 3:30,29.79
,,
14239,8/11/22 4:00,29.79
,,
14240,8/11/22 4:30,29.79
,,
14241,8/11/22 5:00,29.79
,,
14242,8/11/22 5:30,29.79
,,
14243,8/11/22 6:00,29.765
,,
14244,8/11/22 6:30,29.765
,,
14245,8/11/22 7:00,29.765
,,
14246,8/11/22 7:30,29.765
,,
14247,8/11/22 8:00,29.765
,,
14248,8/11/22 8:30,29.815
,,
14249,8/11/22 9:00,29.815
,,
14250,8/11/22 9:30,29.79
,,
14251,8/11/22 10:00,29.765
,,
14252,8/11/22 10:30,29.765
,,
14253,8/11/22 11:00,29.815
,,
14254,8/11/22 11:30,29.765
,,
14255,8/11/22 12:00,30.041
,,
14256,8/11/22 12:30,29.84
,,
14257,8/11/22 13:00,30.117
,,
14258,8/11/22 13:30,30.066
,,
14259,8/11/22 14:00,30.091
,,
14260,8/11/22 14:30,30.091
,,
14261,8/11/22 15:00,29.941
,,
14262,8/11/22 15:30,29.966
,,
14263,8/11/22 16:00,29.916
,,
14264,8/11/22 16:30,29.865
,,
14265,8/11/22 17:00,29.865
,,
14266,8/11/22 17:30,29.84
,,
14267,8/11/22 18:00,29.815
,,
14268,8/11/22 18:30,29.79
,,
14269,8/11/22 19:00,29.79
,,
14270,8/11/22 19:30,29.79
,,
14271,8/11/22 20:00,29.79
,,
14272,8/11/22 20:30,29.79
,,
14273,8/11/22 21:00,29.765
,,
14274,8/11/22 21:30,29.765
,,
14275,8/11/22 22:00,29.765
,,
14276,8/11/22 22:30,29.765
,,
14277,8/11/22 23:00,29.765
,,
14278,8/11/22 23:30,29.765
,,
14279,8/12/22 0:00,29.765
,,
14280,8/12/22 0:30,29.765
,,
14281,8/12/22 1:00,29.74
,,
14282,8/12/22 1:30,29.74
,,
14283,8/12/22 2:00,29.715
,,
14284,8/12/22 2:30,29.715
,,
14285,8/12/22 3:00,29.715
,,
14286,8/12/22 3:30,29.715
,,
14287,8/12/22 4:00,29.69
,,
14288,8/12/22 4:30,29.69
,,
14289,8/12/22 5:00,29.69
,,
14290,8/12/22 5:30,29.715
,,
14291,8/12/22 6:00,29.715
,,
14292,8/12/22 6:30,29.74
,,
14293,8/12/22 7:00,29.74
,,
14294,8/12/22 7:30,29.765
,,
14295,8/12/22 8:00,29.815
,,
14296,8/12/22 8:30,29.84
,,
14297,8/12/22 9:00,29.865
,,
14298,8/12/22 9:30,29.941
,,
14299,8/12/22 10:00,30.016
,,
14300,8/12/22 10:30,29.89
,,
14301,8/12/22 11:00,29.865
,,
14302,8/12/22 11:30,30.167
,,
14303,8/12/22 12:00,30.066
,,
14304,8/12/22 12:30,30.091
,,
14305,8/12/22 13:00,30.268
,,
14306,8/12/22 13:30,29.991
,,
14307,8/12/22 14:00,30.142
,,
14308,8/12/22 14:30,29.865
,,
14309,8/12/22 15:00,29.916
,,
14310,8/12/22 15:30,30.016
,,
14311,8/12/22 16:00,29.916
,,
14312,8/12/22 16:30,29.89
,,
14313,8/12/22 17:00,29.89
,,
14314,8/12/22 17:30,29.865
,,
14315,8/12/22 18:00,29.865
,,
14316,8/12/22 18:30,29.865
,,
14317,8/12/22 19:00,29.79
,,
14318,8/12/22 19:30,29.79
,,
14319,8/12/22 20:00,29.815
,,
14320,8/12/22 20:30,29.815
,,
14321,8/12/22 21:00,29.815
,,
14322,8/12/22 21:30,29.84
,,
14323,8/12/22 22:00,29.84
,,
14324,8/12/22 22:30,29.84
,,
14325,8/12/22 23:00,29.84
,,
14326,8/12/22 23:30,29.84
,,
14327,8/13/22 0:00,29.84
,,
14328,8/13/22 0:30,29.84
,,
14329,8/13/22 1:00,29.84
,,
14330,8/13/22 1:30,29.84
,,
14331,8/13/22 2:00,29.815
,,
14332,8/13/22 2:30,29.79
,,
14333,8/13/22 3:00,29.765
,,
14334,8/13/22 3:30,29.765
,,
14335,8/13/22 4:00,29.765
,,
14336,8/13/22 4:30,29.765
,,
14337,8/13/22 5:00,29.765
,,
14338,8/13/22 5:30,29.765
,,
14339,8/13/22 6:00,29.765
,,
14340,8/13/22 6:30,29.815
,,
14341,8/13/22 7:00,29.84
,,
14342,8/13/22 7:30,29.84
,,
14343,8/13/22 8:00,29.865
,,
14344,8/13/22 8:30,29.916
,,
14345,8/13/22 9:00,29.966
,,
14346,8/13/22 9:30,29.916
,,
14347,8/13/22 10:00,30.117
,,
